AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,FamilyBackreactionInterpolated,FamilyBackreactionWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary,DepthZone,FamilyChi2Contribution,K1Chi2Contribution,K2Chi2Contribution,DeltaChi2_K2_minus_Family_Row,DeltaChi2_K2_minus_K1_Row,DominanceClass,K2BeatsFamilyRow,K2BeatsK1Row,FamilyBeatsK2Row
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,2,0.965,1.930531963714384,1.217578655767663,-0.8014829515625784,-0.0419669552380939,-0.0625291792376435,-2.019061607330242,-1.2801078350053068,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,4.076609774194978,0.5768645486727744,0.5460526776332517,-3.530557096561726,-0.030811871039522654,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,3,1.1925,1.7868633149566062,1.0743256538719677,0.173576508880147,0.0124813409147406,0.042579236107518,-0.9007491449918208,-1.0317464177644498,False,True,True,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,0.811349022203496,0.025951653141802502,0.017160285473866572,-0.7941887367296294,-0.00879136766793593,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,4,1.42,1.6645617275272724,0.6416010948404747,-0.6451889001717087,-0.0647507033067011,-0.0759363642193157,-1.2867899950121835,-0.7175374590597904,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,1.6558284912634553,0.3369085003799014,0.3240484496882305,-1.3317800415752248,-0.012860050691670899,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,5,1.6475,1.5965529040936364,0.6713876728544441,-0.3814165650725978,-0.0452647958113341,-0.1283810963664025,-1.052804237927042,-0.7997687692208466,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,1.1083967633971394,0.11299801197747789,0.06402694842336394,-1.0443698149737755,-0.048971063554113944,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,6,1.875,1.539280066099889,0.6617835913036881,-1.3898183781540705,-0.2174649739432023,-0.8895918169480529,-2.0516019694577587,-1.551375408251741,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,4.209070641082954,1.374412504364811,0.2502266125359977,-3.958844028546957,-1.1241858918288132,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,8,2.33,1.4247343901123952,0.8620637482875655,-1.2298343207445623,-0.0967721463013744,-0.5156214844006239,-2.091898069032128,-1.3776852326881894,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,4.376037531220346,1.2838298911539252,0.5100999755984533,-3.8659375556218927,-0.7737299155554719,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,0,0.51,1.6883266866379714,0.9154773063838924,-2.745431288481891,-0.0998241209545273,-0.0796921414161646,-3.6609085948657833,-0.995169447800057,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,13.402251739962164,6.999237284872162,7.106165200198707,-6.296086539763457,0.106927915326545,K1_LOWEST_ROW_CHI2,True,False,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,1,0.7375,1.5377903033957872,0.9239800887989772,-2.3025428535703973,-0.1327596978207249,-0.2055224348022593,-3.226522942369374,-1.1295025236012366,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,10.410450297635927,4.707958942975008,4.397494636730497,-6.012955660905431,-0.31046430624451116,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,2,0.965,1.4414122220481478,0.8977729055516214,-0.8014829515625784,-0.0419669552380939,-0.0625291792376435,-1.6992558571141998,-0.9603020847892648,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,2.8874704679369136,0.5768645486727744,0.5460526776332517,-2.341417790303662,-0.030811871039522654,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,3,1.1925,1.376820875154579,0.8227251643193254,0.173576508880147,0.0124813409147406,0.042579236107518,-0.6491486554391784,-0.7801459282118074,False,True,True,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,0.4213939768584932,0.025951653141802502,0.017160285473866572,-0.40423369138462667,-0.00879136766793593,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,4,1.42,1.3212947820644318,0.4981122045901866,-0.6451889001717087,-0.0647507033067011,-0.0759363642193157,-1.1433011047618953,-0.5740485688095023,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,1.3071374161497702,0.3369085003799014,0.3240484496882305,-0.9830889664615396,-0.012860050691670899,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,5,1.6475,1.2893594784344915,0.5453659459242475,-0.3814165650725978,-0.0452647958113341,-0.1283810963664025,-0.9267825109968452,-0.67374704229065,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,0.8589258226896176,0.11299801197747789,0.06402694842336394,-0.7948988742662536,-0.048971063554113944,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,6,1.875,1.262199466638549,0.5585282340223114,-1.3898183781540705,-0.2174649739432023,-0.8895918169480529,-1.948346612176382,-1.4481200509703642,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,3.796054521179185,1.374412504364811,0.2502266125359977,-3.5458279086431874,-1.1241858918288132,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,8,2.33,1.2078794430466633,0.7447527903314919,-1.2298343207445623,-0.0967721463013744,-0.5156214844006239,-1.9745871110760544,-1.2603742747321158,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,3.8989942592276776,1.2838298911539252,0.5100999755984533,-3.388894283629224,-0.7737299155554719,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,0,0.51,2.413659501111471,1.3004354701656546,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-4.1647690558114645,-1.4186468001540509,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,17.345301288244716,7.586557018531035,7.541187443016962,-9.804113845227754,-0.04536957551407372,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,1,0.7375,2.0893154002092733,1.114974666468035,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.4303897473785225,-1.277490578794079,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,11.767573818919683,4.80289017631987,4.63497483009159,-7.132598988828093,-0.16791534622828053,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,2,0.965,1.884755945607304,1.033061093931763,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.4678286104312657,-1.0619774860264592,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,2.1545208296005804,0.16889353989015957,0.16471513518064557,-1.989805694419935,-0.004178404709514,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,3,1.1925,1.7651035746614334,0.9720541465213168,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.6001477256086314,-0.9043385698614724,False,True,True,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,0.3601772925532131,0.12062272854119324,0.09253206972725626,-0.2676452228259569,-0.028090658813936978,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,4,1.42,1.6574456598690128,0.8634470434769415,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.747248505383703,-1.1517675205509632,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,3.052877339565584,0.5962764291826488,0.3545976032973697,-2.6982797362682143,-0.24167882588527906,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,5,1.6475,1.5903612650930812,0.8689522379951136,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.5850801091713076,-1.177013817110891,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,2.5124789524905244,0.3840100734675443,0.16651809871593717,-2.3459608537745873,-0.21749197475160711,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,6,1.875,1.5331231909980916,0.8683202449070467,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.3611901198719143,-1.7155656855855257,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,5.575218782180745,1.6190392514974996,0.4168309101476196,-5.158387872033125,-1.20220834134988,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_1_SIMPLE_PROXY,0,8,2.33,1.4186470428081126,0.8653514807993951,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-2.119545798560181,-1.365645170545958,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,4.492474392194116,1.3463258250163974,0.56836615692024,-3.924108235273876,-0.7779596680961575,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,0,0.51,2.5115630128560347,1.355541620000725,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-4.219875205646535,-1.4737529499891215,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,17.807346751230384,7.586557018531035,7.541187443016962,-10.266159308213421,-0.04536957551407372,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,1,0.7375,2.154011345824061,1.150993435558119,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.466408516468607,-1.313509347884163,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,12.015988003046088,4.80289017631987,4.63497483009159,-7.381013172954498,-0.16791534622828053,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,2,0.965,1.930531963714384,1.0593161540259082,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.4940836705254108,-1.0882325461206044,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,2.2322860145306844,0.16889353989015957,0.16471513518064557,-2.067570879350039,-0.004178404709514,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,3,1.1925,1.7868633149566062,0.983036729308948,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.6111303083962627,-0.915321152649104,False,True,True,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,0.37348025384051114,0.12062272854119324,0.09253206972725626,-0.2809481841132549,-0.028090658813936978,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,4,1.42,1.6645617275272724,0.8648701316363782,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.7486715935431398,-1.1531906087104,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,3.057852342064704,0.5962764291826488,0.3545976032973697,-2.7032547387673342,-0.24167882588527906,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,5,1.6475,1.5965529040936364,0.8706588941913135,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.5867867653675076,-1.178720473307091,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,2.517892238745478,0.3840100734675443,0.16651809871593717,-2.3513741400295407,-0.21749197475160711,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,6,1.875,1.539280066099889,0.8706124118753757,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.3634822868402434,-1.7178578525538544,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,5.586048520207586,1.6190392514974996,0.4168309101476196,-5.169217610059967,-1.20220834134988,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_2_LOW_LOSS_PROXY,0,8,2.33,1.4247343901123952,0.8683910923339259,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-2.122585410094712,-1.3686847820804888,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,4.505368823146936,1.3463258250163974,0.56836615692024,-3.937002666226696,-0.7779596680961575,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,0,0.51,1.6883266866379714,0.9016603037659068,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-3.7659938894117166,-1.0198716337543028,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,14.18270997508639,7.586557018531035,7.541187443016962,-6.641522532069428,-0.04536957551407372,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,1,0.7375,1.5377903033957872,0.8167628977394807,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.1321779786499686,-0.9792788100655246,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,low_depth,9.810538889939803,4.80289017631987,4.63497483009159,-5.175564059848213,-0.16791534622828053,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,2,0.965,1.4414122220481478,0.7897975407807855,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.2245650572802882,-0.8187139328754818,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,1.4995595795118755,0.16889353989015957,0.16471513518064557,-1.33484444433123,-0.004178404709514,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,3,1.1925,1.376820875154579,0.7586343942094232,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.3867279732967378,-0.6909188175495791,False,True,True,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,0.1495585253302024,0.12062272854119324,0.09253206972725626,-0.05702645560294613,-0.028090658813936978,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,4,1.42,1.3212947820644318,0.6905742600093562,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.574375721916118,-0.978894737083378,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,mid_depth,2.4786589137588972,0.5962764291826488,0.3545976032973697,-2.1240613104615274,-0.24167882588527906,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,5,1.6475,1.2893594784344915,0.707961272199845,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.424089143376039,-1.0160228513156224,True,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,2.0280298882815004,0.3840100734675443,0.16651809871593717,-1.8615117895655633,-0.21749197475160711,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,6,1.875,1.262199466638549,0.71955946483411,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.2124293397989776,-1.5668049055125888,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,4.89484358360334,1.6190392514974996,0.4168309101476196,-4.47801267345572,-1.20220834134988,K2_LOWEST_ROW_CHI2,True,True,False
AUTHOR_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY,0,8,2.33,1.2078794430466633,0.7443465345933663,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-1.9985408523541524,-1.2446402243399293,False,False,False,False,author_protocol_guided_dominance_no_measurement_validation,high_depth,3.994165538528462,1.3463258250163974,0.56836615692024,-3.425799381608222,-0.7779596680961575,K2_LOWEST_ROW_CHI2,True,True,False
