ProtocolID,AuditID,RunID,MetricID,MetricValue,Pass,Status,BlockReason,Threshold,UsesTargetResiduals,UsesP5Cv3Outcome,EpsilonP3CandidateFrozen,ScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_AUDIT_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_PRESCORE_RUN_v1,M1_NONCOMMUTATOR_SHARE,0.8164965809277259,True,PASS,,requires >=0.10,False,False,False,False,epsilon_p3_specificity_prescore_evaluated_no_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_AUDIT_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_PRESCORE_RUN_v1,M2_EFFECTIVE_RANK,0.28867513459481287,True,PASS,,requires 0.10<=value<=0.85,False,False,False,False,epsilon_p3_specificity_prescore_evaluated_no_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_AUDIT_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_PRESCORE_RUN_v1,M3_SUPPORT_ENTROPY,0.4025062498798073,True,PASS,,requires 0.25<=value<=0.85,False,False,False,False,epsilon_p3_specificity_prescore_evaluated_no_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_AUDIT_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_PRESCORE_RUN_v1,M4_LABEL_PROXY_OVERLAP,0.0,True,PASS,,requires <=0.35,False,False,False,False,epsilon_p3_specificity_prescore_evaluated_no_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_AUDIT_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_PRESCORE_RUN_v1,M5_NULL_SEPARATION_MARGIN,0.28867513459481287,True,PASS,,requires >=0.05,False,False,False,False,epsilon_p3_specificity_prescore_evaluated_no_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_AUDIT_v1,P_TAUCOV_EPSILON_P3_SPECIFICITY_PRESCORE_RUN_v1,M6_OUTCOME_LEAKAGE_CERTIFICATE,1.0,True,PASS,,manifest leakage flags false,False,False,False,False,epsilon_p3_specificity_prescore_evaluated_no_freeze_no_scoring
