ProtocolID,FreezeID,ObjectCandidateID,RowID,ColumnID,Value,ObjectFreezeAuthorized,ScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,0.08553600951757737,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,0.0742716185473108,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.698,0.043496730100222473,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.706,0.001457450682867635,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.93,-0.03427593682188392,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.934,-0.06043459200190898,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.317,-0.07000932432663558,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.321,-0.06043459200190901,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.48,-0.006950405200603286,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_INTERACTION_OBJECT_PREFLIGHT_v1,PB_OUTER_PRODUCT_PSD,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.484,0.001457450682867635,False,False,pb_interaction_object_preflight_no_object_freeze_no_scoring
