AuditID,RouteID,FamilyID,DepthZone,Rows,StableRows,FamilyChi2,K1Chi2,K2Chi2,DeltaChi2_K2_minus_Family,DeltaChi2_K2_minus_K1,K2BeatsFamilyRows,K2BeatsK1Rows,FamilyBeatsK2Rows,DominanceStatus,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_BEST_SCORE_Q20,low_depth,2,2,24.629818549001985,11.70719622784717,11.503659836929204,-13.126158712072781,-0.20353639091796616,2,1,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_BEST_SCORE_Q20,mid_depth,3,2,4.860216028141209,0.9397247021944782,0.8872614127953489,-3.97295461534586,-0.052463289399129365,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_BEST_SCORE_Q20,high_depth,3,1,8.695768425438597,2.7712404074962143,0.824353536557815,-7.871414888880782,-1.9468868709383993,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_SMOOTH_D_Q20,low_depth,2,2,26.88512936514047,11.70719622784717,11.503659836929204,-15.381469528211268,-0.20353639091796616,2,1,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_SMOOTH_D_Q20,mid_depth,3,2,5.827967005940242,0.9397247021944782,0.8872614127953489,-4.9407055931448935,-0.052463289399129365,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_SMOOTH_D_Q20,high_depth,3,1,9.584994366118638,2.7712404074962143,0.824353536557815,-8.760640829560822,-1.9468868709383993,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_LOW_COMPLEXITY_TERCILE,low_depth,2,2,23.191041146324448,11.70719622784717,11.503659836929204,-11.687381309395244,-0.20353639091796616,2,1,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_LOW_COMPLEXITY_TERCILE,mid_depth,3,2,4.380284115808488,0.9397247021944782,0.8872614127953489,-3.493022703013139,-0.052463289399129365,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_LOW_COMPLEXITY_TERCILE,high_depth,3,1,8.357055552412877,2.7712404074962143,0.824353536557815,-7.532702015855062,-1.9468868709383993,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_MID_COMPLEXITY_TERCILE,low_depth,2,2,29.80624938148459,11.70719622784717,11.503659836929204,-18.30258954455539,-0.20353639091796616,2,1,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_MID_COMPLEXITY_TERCILE,mid_depth,3,2,6.579596289066289,0.9397247021944782,0.8872614127953489,-5.69233487627094,-0.052463289399129365,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_MID_COMPLEXITY_TERCILE,high_depth,3,1,9.759053789946396,2.7712404074962143,0.824353536557815,-8.93470025338858,-1.9468868709383993,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_HIGH_COMPLEXITY_TERCILE,low_depth,2,2,29.52840380533661,11.70719622784717,11.503659836929204,-18.024743968407407,-0.20353639091796616,2,1,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_HIGH_COMPLEXITY_TERCILE,mid_depth,3,2,6.461930904974624,0.9397247021944782,0.8872614127953489,-5.574669492179275,-0.052463289399129365,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
