ProtocolID,FreezeID,RowID,ColumnID,Value,UsesTargetResiduals,UsesScoreOutcomes,ScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,0.870655902872767,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,-0.11831561073864037,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.698,-0.08818522559442339,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.706,-0.0470263540616138,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.93,-0.004987360149483586,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.934,0.020623467223100846,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.317,0.029997680653404628,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.321,0.02062346722310088,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.48,-0.0011734965057608375,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.484,-0.009405270812322756,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.33,-0.01763704511888468,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.334,-0.02366312214772805,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.38,0.035291389004005455,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.51,0.024262902615412796,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.698,-0.005867482528804195,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.706,-0.04702635406161378,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.93,-0.07495744175525987,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.934,-0.1005682691278443,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.317,-0.10994248255814806,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.321,-0.10056826912784433,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.48,-0.01763704511888468,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_TCCS_PMORPH_PIPERP_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.484,-0.009405270812322761,False,False,False,tccs_pmorph_piperp_frozen_no_object_no_scoring
