AuditID,RouteID,GridIndex,z_grid,SmokeBackreactionInterpolated,SmokeBackreactionWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,0,0.51,-14.753787464797169,-8.665692715013309,-2.745431288481891,-0.0998241209545273,-0.0796921414161646,5.920261426531418,8.586000573597145,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,1,0.7375,-4.058541696397918,-1.6595812724834693,-2.3025428535703973,-0.1327596978207249,-0.2055224348022593,-0.642961581086928,1.45405883768121,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,2,0.965,-1.363676121933723,-1.3065840342460318,-0.8014829515625784,-0.0419669552380939,-0.0625291792376435,0.5051010826834533,1.2440548550083883,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,3,1.1925,-0.5987116170716605,-0.5132078636813204,0.173576508880147,0.0124813409147406,0.042579236107518,0.6867843725614674,0.5557870997888384,False,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,4,1.42,-0.04482142992544487,-0.14124614994432952,-0.6451889001717087,-0.0647507033067011,-0.0759363642193157,-0.5039427502273792,0.06530978572501382,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,5,1.6475,0.11586300065490945,0.1000254559611372,-0.3814165650725978,-0.0452647958113341,-0.1283810963664025,-0.481442021033735,-0.2284065523275397,True,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,6,1.875,0.22479063331377583,0.4319913416142713,-1.3898183781540705,-0.2174649739432023,-0.8895918169480529,-1.8218097197683418,-1.3215831585623241,False,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,8,2.33,0.44264589863150855,0.6684350443078242,-1.2298343207445623,-0.0967721463013744,-0.5156214844006239,-1.8982693650523865,-1.1840565287084481,False,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,0,0.51,-14.753787464797169,-8.580502343095086,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,5.716168757449276,8.46229101310669,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,1,0.7375,-4.058541696397918,-2.1054077620777933,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-0.21000731883269452,1.9428918497517493,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,2,0.965,-1.363676121933723,-0.555635336049781,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,0.12086781955027837,0.5267189439550847,True,True,True,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,3,1.1925,-0.5987116170716605,-0.16671482196735818,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.5386212428800435,0.23443039862720239,False,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,4,1.42,-0.04482142992544487,0.1349600554898352,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.0187615173965967,-0.423280532563857,True,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,5,1.6475,0.11586300065490945,0.18853384371886628,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-0.9046617148950604,-0.49659542283464386,True,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,6,1.875,0.22479063331377583,0.23093495647425313,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-1.7238048314391206,-1.0781803971527317,False,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,8,2.33,0.44264589863150855,0.360309942553571,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-1.6145042603143571,-0.860603632300134,False,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
