TargetFractionFloor,ModelID,ParameterCount,Chi2,AIC,BIC,MeanSigmaEffective,MinSigmaEffective,MaxSigmaEffective,ClaimBoundary
0.3,POLY_DEG2,3,212.50284508597045,218.50284508597045,218.74116971100995,0.6738072545078921,0.0904224520916678,1.5304155617667843,error_floor_sweep_only_no_measurement_validation
0.3,POLY_DEG3,4,191.42366927717956,199.42366927717956,199.7414354438989,0.6738072545078921,0.0904224520916678,1.5304155617667843,error_floor_sweep_only_no_measurement_validation
0.31,K1_NO_MEMORY,0,62.34515421436409,62.34515421436409,62.34515421436409,0.6958907361077734,0.0904224520916678,1.5814294138256773,error_floor_sweep_only_no_measurement_validation
0.31,K2_LOCKED_RHO4,0,42.75956160333306,42.75956160333306,42.75956160333306,0.6958907361077734,0.0904224520916678,1.5814294138256773,error_floor_sweep_only_no_measurement_validation
0.31,ZERO_RESPONSE_CONTROL,0,74.63638212860323,74.63638212860323,74.63638212860323,0.6958907361077734,0.0904224520916678,1.5814294138256773,error_floor_sweep_only_no_measurement_validation
0.31,POLY_DEG2,3,211.81978674300143,217.81978674300143,218.05811136804093,0.6958907361077734,0.0904224520916678,1.5814294138256773,error_floor_sweep_only_no_measurement_validation
0.31,POLY_DEG3,4,191.08094970440138,199.08094970440138,199.39871587112071,0.6958907361077734,0.0904224520916678,1.5814294138256773,error_floor_sweep_only_no_measurement_validation
0.32,K1_NO_MEMORY,0,58.619660551151966,58.619660551151966,58.619660551151966,0.7179742177076545,0.0904224520916678,1.63244326588457,error_floor_sweep_only_no_measurement_validation
0.32,K2_LOCKED_RHO4,0,40.23870997267755,40.23870997267755,40.23870997267755,0.7179742177076545,0.0904224520916678,1.63244326588457,error_floor_sweep_only_no_measurement_validation
0.32,ZERO_RESPONSE_CONTROL,0,70.15496628573122,70.15496628573122,70.15496628573122,0.7179742177076545,0.0904224520916678,1.63244326588457,error_floor_sweep_only_no_measurement_validation
0.32,POLY_DEG2,3,211.1997590783251,217.1997590783251,217.43808370336458,0.7179742177076545,0.0904224520916678,1.63244326588457,error_floor_sweep_only_no_measurement_validation
0.32,POLY_DEG3,4,190.76985531761022,198.76985531761022,199.08762148432956,0.7179742177076545,0.0904224520916678,1.63244326588457,error_floor_sweep_only_no_measurement_validation
0.33,K1_NO_MEMORY,0,55.22768944510527,55.22768944510527,55.22768944510527,0.7400576993075356,0.0904224520916678,1.683457117943463,error_floor_sweep_only_no_measurement_validation
0.33,K2_LOCKED_RHO4,0,37.943536052976974,37.943536052976974,37.943536052976974,0.7400576993075356,0.0904224520916678,1.683457117943463,error_floor_sweep_only_no_measurement_validation
0.33,ZERO_RESPONSE_CONTROL,0,66.07474647397731,66.07474647397731,66.07474647397731,0.7400576993075356,0.0904224520916678,1.683457117943463,error_floor_sweep_only_no_measurement_validation
0.33,POLY_DEG2,3,210.635239013696,216.635239013696,216.8735636387355,0.7400576993075356,0.0904224520916678,1.683457117943463,error_floor_sweep_only_no_measurement_validation
0.33,POLY_DEG3,4,190.48661146682366,198.48661146682366,198.804377633543,0.7400576993075356,0.0904224520916678,1.683457117943463,error_floor_sweep_only_no_measurement_validation
0.34,K1_NO_MEMORY,0,52.13058598964013,52.13058598964013,52.13058598964013,0.7621411809074168,0.0904224520916678,1.7344709700023557,error_floor_sweep_only_no_measurement_validation
0.34,K2_LOCKED_RHO4,0,35.847884039631005,35.847884039631005,35.847884039631005,0.7621411809074168,0.0904224520916678,1.7344709700023557,error_floor_sweep_only_no_measurement_validation
0.34,ZERO_RESPONSE_CONTROL,0,62.349224503724294,62.349224503724294,62.349224503724294,0.7621411809074168,0.0904224520916678,1.7344709700023557,error_floor_sweep_only_no_measurement_validation
0.34,POLY_DEG2,3,210.11979327781538,216.11979327781538,216.35811790285487,0.7621411809074168,0.0904224520916678,1.7344709700023557,error_floor_sweep_only_no_measurement_validation
0.34,POLY_DEG3,4,190.22799030479598,198.22799030479598,198.54575647151532,0.7621411809074168,0.0904224520916678,1.7344709700023557,error_floor_sweep_only_no_measurement_validation
0.35,K1_NO_MEMORY,0,49.29513730554503,49.29513730554503,49.29513730554503,0.7842246625072978,0.0904224520916678,1.7854848220612483,error_floor_sweep_only_no_measurement_validation
0.35,K2_LOCKED_RHO4,0,33.92928047051947,33.92928047051947,33.92928047051947,0.7842246625072978,0.0904224520916678,1.7854848220612483,error_floor_sweep_only_no_measurement_validation
0.35,ZERO_RESPONSE_CONTROL,0,58.93844842858838,58.93844842858838,58.93844842858838,0.7842246625072978,0.0904224520916678,1.7854848220612483,error_floor_sweep_only_no_measurement_validation
0.35,POLY_DEG2,3,209.64789430687654,215.64789430687654,215.88621893191603,0.7842246625072978,0.0904224520916678,1.7854848220612483,error_floor_sweep_only_no_measurement_validation
0.35,POLY_DEG3,4,189.9912184164509,197.9912184164509,198.30898458317023,0.7842246625072978,0.0904224520916678,1.7854848220612483,error_floor_sweep_only_no_measurement_validation
0.36,K1_NO_MEMORY,0,46.69267838852285,46.69267838852285,46.69267838852285,0.8063081441071789,0.0904224520916678,1.8364986741201412,error_floor_sweep_only_no_measurement_validation
0.36,K2_LOCKED_RHO4,0,32.16832919861932,32.16832919861932,32.16832919861932,0.8063081441071789,0.0904224520916678,1.8364986741201412,error_floor_sweep_only_no_measurement_validation
0.36,ZERO_RESPONSE_CONTROL,0,55.807936964743575,55.807936964743575,55.807936964743575,0.8063081441071789,0.0904224520916678,1.8364986741201412,error_floor_sweep_only_no_measurement_validation
0.36,POLY_DEG2,3,209.2147714322704,215.2147714322704,215.4530960573099,0.8063081441071789,0.0904224520916678,1.8364986741201412,error_floor_sweep_only_no_measurement_validation
0.36,POLY_DEG3,4,189.77390215339162,197.77390215339162,198.09166832011095,0.8063081441071789,0.0904224520916678,1.8364986741201412,error_floor_sweep_only_no_measurement_validation
0.37,K1_NO_MEMORY,0,44.29836477773769,44.29836477773769,44.29836477773769,0.82839162570706,0.0904224520916678,1.887512526179034,error_floor_sweep_only_no_measurement_validation
0.37,K2_LOCKED_RHO4,0,30.548219243890664,30.548219243890664,30.548219243890664,0.82839162570706,0.0904224520916678,1.887512526179034,error_floor_sweep_only_no_measurement_validation
0.37,ZERO_RESPONSE_CONTROL,0,52.92780458010668,52.92780458010668,52.92780458010668,0.82839162570706,0.0904224520916678,1.887512526179034,error_floor_sweep_only_no_measurement_validation
0.37,POLY_DEG2,3,208.81628983203115,214.81628983203115,215.05461445707064,0.82839162570706,0.0904224520916678,1.887512526179034,error_floor_sweep_only_no_measurement_validation
0.37,POLY_DEG3,4,189.57396689866601,197.57396689866601,197.89173306538535,0.82839162570706,0.0904224520916678,1.887512526179034,error_floor_sweep_only_no_measurement_validation
0.38,K1_NO_MEMORY,0,42.09057740088952,42.09057740088952,42.09057740088952,0.8504751073069412,0.0904224520916678,1.938526378237927,error_floor_sweep_only_no_measurement_validation
0.38,K2_LOCKED_RHO4,0,29.054322082280738,29.054322082280738,29.054322082280738,0.8504751073069412,0.0904224520916678,1.938526378237927,error_floor_sweep_only_no_measurement_validation
0.38,ZERO_RESPONSE_CONTROL,0,50.272045579360025,50.272045579360025,50.272045579360025,0.8504751073069412,0.0904224520916678,1.938526378237927,error_floor_sweep_only_no_measurement_validation
0.38,POLY_DEG2,3,208.44885148019975,214.44885148019975,214.68717610523925,0.8504751073069412,0.0904224520916678,1.938526378237927,error_floor_sweep_only_no_measurement_validation
0.38,POLY_DEG3,4,189.38960736882757,197.38960736882757,197.7073735355469,0.8504751073069412,0.0904224520916678,1.938526378237927,error_floor_sweep_only_no_measurement_validation
0.39,K1_NO_MEMORY,0,40.050432840243495,40.050432840243495,40.050432840243495,0.8725585889068224,0.0904224520916678,1.9895402302968197,error_floor_sweep_only_no_measurement_validation
0.39,K2_LOCKED_RHO4,0,27.673860267713238,27.673860267713238,27.673860267713238,0.8725585889068224,0.0904224520916678,1.9895402302968197,error_floor_sweep_only_no_measurement_validation
0.39,ZERO_RESPONSE_CONTROL,0,47.817945000392626,47.817945000392626,47.817945000392626,0.8725585889068224,0.0904224520916678,1.9895402302968197,error_floor_sweep_only_no_measurement_validation
0.39,POLY_DEG2,3,208.10931364122007,214.10931364122007,214.34763826625957,0.8725585889068224,0.0904224520916678,1.9895402302968197,error_floor_sweep_only_no_measurement_validation
0.39,POLY_DEG3,4,189.2192467190896,197.2192467190896,197.53701288580893,0.8725585889068224,0.0904224520916678,1.9895402302968197,error_floor_sweep_only_no_measurement_validation
0.4,K1_NO_MEMORY,0,38.16137820631285,38.16137820631285,38.16137820631285,0.8946420705067035,0.0904224520916678,2.0405540823557127,error_floor_sweep_only_no_measurement_validation
0.4,K2_LOCKED_RHO4,0,26.395633303763546,26.395633303763546,26.395633303763546,0.8946420705067035,0.0904224520916678,2.0405540823557127,error_floor_sweep_only_no_measurement_validation
0.4,ZERO_RESPONSE_CONTROL,0,45.54559128573122,45.54559128573122,45.54559128573122,0.8946420705067035,0.0904224520916678,2.0405540823557127,error_floor_sweep_only_no_measurement_validation
0.4,POLY_DEG2,3,207.79492144544534,213.79492144544534,214.03324607048484,0.8946420705067035,0.0904224520916678,2.0405540823557127,error_floor_sweep_only_no_measurement_validation
0.4,POLY_DEG3,4,189.0615027135741,197.0615027135741,197.37926888029344,0.8946420705067035,0.0904224520916678,2.0405540823557127,error_floor_sweep_only_no_measurement_validation
0.41,K1_NO_MEMORY,0,36.40885431716542,36.40885431716542,36.40885431716542,0.9167255521065846,0.0904224520916678,2.091567934414605,error_floor_sweep_only_no_measurement_validation
0.41,K2_LOCKED_RHO4,0,25.209789734267055,25.209789734267055,25.209789734267055,0.9167255521065846,0.0904224520916678,2.091567934414605,error_floor_sweep_only_no_measurement_validation
0.41,ZERO_RESPONSE_CONTROL,0,43.43747111916371,43.43747111916371,43.43747111916371,0.9167255521065846,0.0904224520916678,2.091567934414605,error_floor_sweep_only_no_measurement_validation
0.41,POLY_DEG2,3,207.5032518326347,213.5032518326347,213.7415764576742,0.9167255521065846,0.0904224520916678,2.091567934414605,error_floor_sweep_only_no_measurement_validation
0.41,POLY_DEG3,4,188.91515959936754,196.91515959936754,197.23292576608688,0.9167255521065846,0.0904224520916678,2.091567934414605,error_floor_sweep_only_no_measurement_validation
0.42,K1_NO_MEMORY,0,34.78001433173123,34.78001433173123,34.78001433173123,0.9388090337064657,0.0904224520916678,2.142581786473498,error_floor_sweep_only_no_measurement_validation
0.42,K2_LOCKED_RHO4,0,24.10763675682287,24.10763675682287,24.10763675682287,0.9388090337064657,0.0904224520916678,2.142581786473498,error_floor_sweep_only_no_measurement_validation
0.42,ZERO_RESPONSE_CONTROL,0,41.47813096827091,41.47813096827091,41.47813096827091,0.9388090337064657,0.0904224520916678,2.142581786473498,error_floor_sweep_only_no_measurement_validation
0.42,POLY_DEG2,3,207.23216672456627,213.23216672456627,213.47049134960577,0.9388090337064657,0.0904224520916678,2.142581786473498,error_floor_sweep_only_no_measurement_validation
0.42,POLY_DEG3,4,188.77914461121892,196.77914461121892,197.09691077793826,0.9388090337064657,0.0904224520916678,2.142581786473498,error_floor_sweep_only_no_measurement_validation
0.43,K1_NO_MEMORY,0,33.263487643135214,33.263487643135214,33.263487643135214,0.9608925153063468,0.0904224520916678,2.1935956385323907,error_floor_sweep_only_no_measurement_validation
0.43,K2_LOCKED_RHO4,0,23.08148046144919,23.08148046144919,23.08148046144919,0.9608925153063468,0.0904224520916678,2.1935956385323907,error_floor_sweep_only_no_measurement_validation
0.43,ZERO_RESPONSE_CONTROL,0,39.65389307047974,39.65389307047974,39.65389307047974,0.9608925153063468,0.0904224520916678,2.1935956385323907,error_floor_sweep_only_no_measurement_validation
0.43,POLY_DEG2,3,206.97977373020032,212.97977373020032,213.21809835523982,0.9608925153063468,0.0904224520916678,2.1935956385323907,error_floor_sweep_only_no_measurement_validation
0.43,POLY_DEG3,4,188.65250825564007,196.65250825564007,196.9702744223594,0.9608925153063468,0.0904224520916678,2.1935956385323907,error_floor_sweep_only_no_measurement_validation
0.44,K1_NO_MEMORY,0,31.849180898814275,31.849180898814275,31.849180898814275,0.9829759969062281,0.0904224520916678,2.2446094905912837,error_floor_sweep_only_no_measurement_validation
0.44,K2_LOCKED_RHO4,0,22.124491191040775,22.124491191040775,22.124491191040775,0.9829759969062281,0.0904224520916678,2.2446094905912837,error_floor_sweep_only_no_measurement_validation
0.44,ZERO_RESPONSE_CONTROL,0,37.95261607911965,37.95261607911965,37.95261607911965,0.9829759969062281,0.0904224520916678,2.2446094905912837,error_floor_sweep_only_no_measurement_validation
0.44,POLY_DEG2,3,206.744393029791,212.744393029791,212.9827176548305,0.9829759969062281,0.0904224520916678,2.2446094905912837,error_floor_sweep_only_no_measurement_validation
0.44,POLY_DEG3,4,188.5344076952489,196.5344076952489,196.85217386196823,0.9829759969062281,0.0904224520916678,2.2446094905912837,error_floor_sweep_only_no_measurement_validation
0.45,K1_NO_MEMORY,0,30.52810962223021,30.52810962223021,30.52810962223021,1.005059478506109,0.0904224520916678,2.2956233426501766,error_floor_sweep_only_no_measurement_validation
0.45,K2_LOCKED_RHO4,0,21.230589608366284,21.230589608366284,21.230589608366284,1.005059478506109,0.0904224520916678,2.2956233426501766,error_floor_sweep_only_no_measurement_validation
0.45,ZERO_RESPONSE_CONTROL,0,36.36349252029912,36.36349252029912,36.36349252029912,1.005059478506109,0.0904224520916678,2.2956233426501766,error_floor_sweep_only_no_measurement_validation
0.45,POLY_DEG2,3,206.52452935197033,212.52452935197033,212.76285397700983,1.005059478506109,0.0904224520916678,2.2956233426501766,error_floor_sweep_only_no_measurement_validation
0.45,POLY_DEG3,4,188.42409268847422,196.42409268847422,196.74185885519356,1.005059478506109,0.0904224520916678,2.2956233426501766,error_floor_sweep_only_no_measurement_validation
0.46,K1_NO_MEMORY,0,29.292255173389524,29.292255173389524,29.292255173389524,1.0271429601059903,0.0904224520916678,2.3466371947090696,error_floor_sweep_only_no_measurement_validation
0.46,K2_LOCKED_RHO4,0,20.394349908544378,20.394349908544378,20.394349908544378,1.0271429601059903,0.0904224520916678,2.3466371947090696,error_floor_sweep_only_no_measurement_validation
0.46,ZERO_RESPONSE_CONTROL,0,34.87687672996563,34.87687672996563,34.87687672996563,1.0271429601059903,0.0904224520916678,2.3466371947090696,error_floor_sweep_only_no_measurement_validation
0.46,POLY_DEG2,3,206.3188481679272,212.3188481679272,212.5571727929667,1.0271429601059903,0.0904224520916678,2.3466371947090696,error_floor_sweep_only_no_measurement_validation
0.46,POLY_DEG3,4,188.32089364515767,196.32089364515767,196.638659811877,1.0271429601059903,0.0904224520916678,2.3466371947090696,error_floor_sweep_only_no_measurement_validation
0.47,K1_NO_MEMORY,0,28.134442782133362,28.134442782133362,28.134442782133362,1.0492264417058714,0.0904224520916678,2.397651046767962,error_floor_sweep_only_no_measurement_validation
0.47,K2_LOCKED_RHO4,0,19.610917290389075,19.610917290389075,19.610917290389075,1.0492264417058714,0.0904224520916678,2.397651046767962,error_floor_sweep_only_no_measurement_validation
0.47,ZERO_RESPONSE_CONTROL,0,33.48413813951122,33.48413813951122,33.48413813951122,1.0492264417058714,0.0904224520916678,2.397651046767962,error_floor_sweep_only_no_measurement_validation
0.47,POLY_DEG2,3,206.12615539269248,212.12615539269248,212.36448001773198,1.0492264417058714,0.0904224520916678,2.397651046767962,error_floor_sweep_only_no_measurement_validation
0.47,POLY_DEG3,4,188.22421144182078,196.22421144182078,196.54197760854012,1.0492264417058714,0.0904224520916678,2.397651046767962,error_floor_sweep_only_no_measurement_validation
0.48,K1_NO_MEMORY,0,27.048237179486662,27.048237179486662,27.048237179486662,1.0713099233057524,0.0904224520916678,2.448664898826855,error_floor_sweep_only_no_measurement_validation
0.48,K2_LOCKED_RHO4,0,18.87593733546459,18.87593733546459,18.87593733546459,1.0713099233057524,0.0904224520916678,2.448664898826855,error_floor_sweep_only_no_measurement_validation
0.48,ZERO_RESPONSE_CONTROL,0,32.17753573017568,32.17753573017568,32.17753573017568,1.0713099233057524,0.0904224520916678,2.448664898826855,error_floor_sweep_only_no_measurement_validation
0.48,POLY_DEG2,3,205.94538001523907,211.94538001523907,212.18370464027856,1.0713099233057524,0.0904224520916678,2.448664898826855,error_floor_sweep_only_no_measurement_validation
0.48,POLY_DEG3,4,188.1335087064434,196.1335087064434,196.45127487316273,1.0713099233057524,0.0904224520916678,2.448664898826855,error_floor_sweep_only_no_measurement_validation
0.49,K1_NO_MEMORY,0,26.027852983884316,26.027852983884316,26.027852983884316,1.0933934049056337,0.0904224520916678,2.4996787508857476,error_floor_sweep_only_no_measurement_validation
0.49,K2_LOCKED_RHO4,0,18.185495371013225,18.185495371013225,18.185495371013225,1.0933934049056337,0.0904224520916678,2.4996787508857476,error_floor_sweep_only_no_measurement_validation
0.49,ZERO_RESPONSE_CONTROL,0,30.95011023616854,30.95011023616854,30.95011023616854,1.0933934049056337,0.0904224520916678,2.4996787508857476,error_floor_sweep_only_no_measurement_validation
0.49,POLY_DEG2,3,205.77555918421223,211.77555918421223,212.01388380925172,1.0933934049056337,0.0904224520916678,2.4996787508857476,error_floor_sweep_only_no_measurement_validation
0.49,POLY_DEG3,4,188.04830233533693,196.04830233533693,196.36606850205627,1.0933934049056337,0.0904224520916678,2.4996787508857476,error_floor_sweep_only_no_measurement_validation
0.5,K1_NO_MEMORY,0,25.06807750561581,25.06807750561581,25.06807750561581,1.1154768865055147,0.0904224520916678,2.5506926029446406,error_floor_sweep_only_no_measurement_validation
0.5,K2_LOCKED_RHO4,0,17.536064235658593,17.536064235658593,17.536064235658593,1.1154768865055147,0.0904224520916678,2.5506926029446406,error_floor_sweep_only_no_measurement_validation
0.5,ZERO_RESPONSE_CONTROL,0,29.795591285731224,29.795591285731224,29.795591285731224,1.1154768865055147,0.0904224520916678,2.5506926029446406,error_floor_sweep_only_no_measurement_validation
0.5,POLY_DEG2,3,205.6158253604023,211.6158253604023,211.8541499854418,1.1154768865055147,0.0904224520916678,2.5506926029446406,error_floor_sweep_only_no_measurement_validation
0.5,POLY_DEG3,4,187.968157046991,195.968157046991,196.28592321371033,1.1154768865055147,0.0904224520916678,2.5506926029446406,error_floor_sweep_only_no_measurement_validation
