VariantID,VariantClass,BestModel,K1AIC,K2AIC,BestPolyID,BestPolyAIC,DeltaAIC_K2_minus_K1,DeltaAIC_K2_minus_BestPoly,K2ImprovesOverK1,K2BeatsBestPoly,CounterfactualOnly,MeasurementValidationAllowed,CurrentStatus,CounterfactualVariantsK2OverK1,CounterfactualVariantsK2OverPoly,CounterfactualVariants,StrongestAllowedClaim,NextAction,ClaimBoundary
TARGET_VARIANT_DIAGNOSTIC_OVERVIEW,overview,,,,,,2.57966055836601,3.2058637672041197,False,False,True,False,TARGET_VARIANTS_ARE_CONVENTION_SENSITIVE_NO_PROMOTION,3.0,1.0,5.0,"target-construction variants materially change K2-vs-null status, so target convention must be frozen before interpretation",select a physics/statistics-justified target convention before any further A2 score interpretation,public_rerun_target_variant_diagnostic_no_measurement_validation
RAW_PROJECTED_SN_MINUS_BAO_CURRENT,current_candidate,POLY_DEG3,12.465444556461478,15.045105114827487,POLY_DEG3,11.839241347623368,2.57966055836601,3.2058637672041197,False,False,False,False,,,,,,,public_rerun_target_variant_diagnostic_no_measurement_validation
RAW_PROJECTED_SN_PLUS_BAO_SIGN_FLIP_CHECK,sign_convention_counterfactual,POLY_DEG2,17.67110719763879,17.51760202464758,POLY_DEG2,15.320729046178428,-0.1535051729912098,2.196872978469152,True,False,True,False,,,,,,,public_rerun_target_variant_diagnostic_no_measurement_validation
STANDARDIZED_SN_MINUS_BAO_COORDINATE_TARGET,standardized_counterfactual,POLY_DEG2,15.418161337537061,11.16592954350888,POLY_DEG2,8.170366755062016,-4.25223179402818,2.9955627884468647,True,False,True,False,,,,,,,public_rerun_target_variant_diagnostic_no_measurement_validation
STANDARDIZED_SN_PLUS_BAO_SIGN_FLIP_CHECK,standardized_sign_counterfactual,K1_NO_MEMORY,14.577231943427105,20.117357139846593,POLY_DEG2,16.414074655556284,5.540125196419488,3.703282484290309,False,False,True,False,,,,,,,public_rerun_target_variant_diagnostic_no_measurement_validation
RAW_PROJECTED_SIGN_ALIGNED_TO_STANDARDIZED,sign_alignment_counterfactual,K1_NO_MEMORY,14.97475191908779,15.096580755477262,POLY_DEG2,20.085645093225068,0.12182883638947217,-4.989064337747806,False,True,True,False,,,,,,,public_rerun_target_variant_diagnostic_no_measurement_validation
RAW_PROJECTED_MAGNITUDE_WITH_STANDARDIZED_SIGN_AND_SCALE,scale_alignment_counterfactual,POLY_DEG2,15.418161337537061,11.16592954350888,POLY_DEG2,8.170366755062016,-4.25223179402818,2.9955627884468647,True,False,True,False,,,,,,,public_rerun_target_variant_diagnostic_no_measurement_validation
