ProtocolID,FreezeID,LeftCoordinate,RightCoordinate,RawNorm,QCleanNorm,QCleanSupportRatio,ScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_EXT_OBSERVING_CONTEXT,0.9999999999999998,0.08715747582432108,0.0871574758243211,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_EXT_SOURCE_FAMILY,0.9999999999999998,0.08715747582432108,0.0871574758243211,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_COORD_SCALE_UNIT,0.9999999999999998,0.08715747582432108,0.0871574758243211,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_COORD_ORIGIN_CENTER,0.9999999999999998,0.08715747582432108,0.0871574758243211,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_M_PARENT_MORPHOLOGY,TEMPLATE_P_MORPH_PROJECTION,1.4113162366229541,0.08715747582432103,0.06175616319193948,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_PHI_PARENT_SOURCE,TEMPLATE_P_MORPH_PROJECTION,1.4212404452506426,0.08715747582432108,0.0613249335223854,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_B_BRANCH_RESPONSE,TEMPLATE_P_MORPH_PROJECTION,1.435191001103594,0.08715747582432096,0.06072883383277974,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_PHI_PARENT_SOURCE,TEMPLATE_M_PARENT_MORPHOLOGY,0.4658003152144967,4.650393749052916e-16,9.983663808624632e-16,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_B_BRANCH_RESPONSE,TEMPLATE_M_PARENT_MORPHOLOGY,1.1856039155431746,8.805605707582792e-16,7.427105791522776e-16,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_B_BRANCH_RESPONSE,TEMPLATE_COORD_ORIGIN_CENTER,0.9999999999999994,7.185692855182568e-16,7.1856928551825715e-16,False,embedding_qclean_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EMBEDDING_QCLEAN_SUPPORT_AUDIT_v1,TEMPLATE_B_BRANCH_RESPONSE,TEMPLATE_COORD_SCALE_UNIT,0.9999999999999994,7.185692855182568e-16,7.1856928551825715e-16,False,embedding_qclean_support_audit_no_scoring_no_survival
