ProtocolID,FreezeID,CandidateID,RowID,ColumnID,Value,ScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,7.906316067064174e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,-5.482760140142097e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.698,-7.865526288646119e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.706,-1.2485937825307427e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.93,1.2280243811741014e-19,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.934,3.544305931761596e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.317,9.277757914753317e-19,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.321,-4.9141426739435145e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.48,-2.8331151461973474e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.484,-3.2299220289428857e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.33,3.78955256632462e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.334,-2.5206496902834115e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.38,-2.215185430614696e-19,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.51,8.333804887969558e-19,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.698,2.637125824896042e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.706,4.923514928655256e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.93,-1.0925338005020442e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.934,-4.3141823297468806e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.317,7.60459829047696e-19,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.321,-1.3333150870743595e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.48,6.447818888782775e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.484,2.372291810025607e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.33,2.7572178259332525e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.334,-1.0051567180612462e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.38,6.894525550967593e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.51,-7.538389444248919e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.698,-4.512714328825927e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.706,-1.5437720196738522e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.93,-1.810559924591849e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.934,2.7890305029747634e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.317,1.1996191438239945e-19,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.321,-3.499342097441163e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.48,-1.2089498458099418e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.484,-4.9302368410252396e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_2.33,4.252921315251692e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_2.334,-3.971394207873317e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,-3.310703614269501e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,1.4537272738248735e-17,False,common_clean_subspace_support_audit_no_scoring_no_survival
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMMON_CLEAN_SUBSPACE_SUPPORT_AUDIT_v1,PROJECTION_ESSENTIALITY_HESSIAN,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.698,-5.39288943375351e-18,False,common_clean_subspace_support_audit_no_scoring_no_survival
