Subset,Rows,AppliedHighDepthGain,TargetRMS,LockedK2RMS,HighDepthGainPredictionRMS,LockedK2ToTargetRMSRatio,HighDepthGainToTargetRMSRatio,CosineTargetVsLockedK2,CosineTargetVsHighDepthGainPrediction,ResidualRMSLockedK2,ResidualRMSHighDepthGainPrediction,Chi2LockedK2,Chi2HighDepthGainPrediction,DeltaChi2HighDepthGainVsLocked,Interpretation,ClaimBoundary
all_points,8,2.0810143494478432,2.692695434937359,0.6229598962602754,1.296388483248173,0.23135178534395498,0.48144638507114756,0.6700159066262061,0.670015906626206,2.3218232216545744,2.0623957965881434,9.660891730676413,6.367876976373945,-3.293014754302468,transitional_or_baseline_dominated,high_depth_gain_projection_preflight_no_measurement_validation
low_depth,2,2.0810143494478432,4.602602216831088,0.27538952072669176,0.5730895443198099,0.05983343937906036,0.12451424592464228,0.9694754325730789,0.9694754325730788,4.336144602028613,4.049444638061547,3.524412067330192,3.0463170977050416,-0.4780949696251504,transitional_or_baseline_dominated,high_depth_gain_projection_preflight_no_measurement_validation
mid_depth,3,2.0810143494478432,1.1431187845397355,0.3180181334204955,0.6618002990326698,0.2782021761181556,0.5789427205494979,0.9351910548515222,0.9351910548515221,0.8531772385962928,0.5742173266269738,4.292926310039731,3.191008336999156,-1.101917973040575,transitional_or_baseline_dominated,high_depth_gain_projection_preflight_no_measurement_validation
high_depth,3,2.0810143494478432,1.9762602429167608,0.9397777898673676,1.955691066006372,0.4755334188580095,0.9895918682855094,0.9895918682855094,0.9895918682855094,1.0549676709320337,0.28438882199600385,1.843553353306489,0.13055154166974778,-1.7130018116367411,coherent_under_high_depth_gain,high_depth_gain_projection_preflight_no_measurement_validation
sign_stable_only,5,2.0810143494478432,3.105464439437452,0.3956707267506637,0.8233964600245879,0.12741112785768643,0.2651443853511793,0.6960133141121828,0.6960133141121828,2.84429674965174,2.6004690839622016,6.727021394959264,4.504926442714087,-2.222094952245177,transitional_or_baseline_dominated,high_depth_gain_projection_preflight_no_measurement_validation
mid_high_depth,6,2.0810143494478432,1.614361344820455,0.7015403864041793,1.4599156108242817,0.4345621806759767,0.9043301337140537,0.9615059883222337,0.9615059883222336,0.9593925648999359,0.4531018319731798,6.13647966334622,3.3215598786689036,-2.8149197846773166,transitional_or_baseline_dominated,high_depth_gain_projection_preflight_no_measurement_validation
