AuditID,RouteID,FamilyID,SampleID,Rows,CandidateBackreactionChi2,K1Chi2AgainstTarget,K2Chi2AgainstTarget,DeltaChi2_K2_minus_CandidateBackreaction,DeltaChi2_K2_minus_K1,CorrelationCandidateWithTarget,CorrelationCandidateWithK2,StableSignMatchesTarget,StableSignMatchesK2,StableRows,LockedK2Changed,K1Refit,ScaleFitAllowed,AuthorExport,ReproductionCandidate,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_REPRODUCTION_CANDIDATE_BRIDGE_SCORECARD_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,8,45.17985305621154,15.418161337537862,13.215274786282366,-31.964578269929177,-2.202886551255496,-0.5464351867137374,0.4242157681256359,0,0,5,False,False,False,False,True,False,source_native_reproduction_candidate_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_CANDIDATE_BRIDGE_SCORECARD_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,8,47.188900726066294,16.62461504244635,13.93972224709762,-33.24917847896867,-2.6848927953487305,-0.6430542474144374,0.5020577535966344,0,0,5,False,False,False,False,True,False,source_native_reproduction_candidate_bridge_no_measurement_validation
