AuditID,ProtocolID,KernelID,Rows,Alpha,Sigma2,TrainNLL_Kernel,TestNLL_Baseline,TestNLL_Kernel,DeltaNLL_BaselineMinusKernel,MeanCoefficients,AICDeltaPenaltyIncluded,BICDeltaPenaltyIncluded,ClaimBoundary
P_TAUCOV_EXPANDED_PARENT_OPERATOR_PRIMARY_SCORECARD_v1,P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EXPANDED_PARENT_OPERATOR_PSD_COVARIANCE_KERNEL,36,0.2099789367122507,0.06306830030034863,0.4021276467173962,1.338121049829759,0.4021276467173962,0.9359934031123629,2.8465911962910919;-1.4217650911516184;0.33728389679731097,True,True,expanded_parent_operator_primary_scorecard_no_survival_claim
