ProtocolID,FreezeID,ObjectCandidateID,RowID,ColumnID,Value,ObjectFreezeAuthorized,ScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.317,-0.0626092927804318,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.321,-0.0540466159487544,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.48,-0.0062157428075855,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.484,0.0013033971887939,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.33,0.0088225371851734,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.334,0.0143269296917464,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.38,0.076494797152589,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.51,0.0664210597035568,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.698,0.0388990971706914,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.706,0.0013033971887939,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.93,-0.0306529477958189,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.934,-0.0540466159487544,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.317,-0.0626092927804318,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.321,-0.0540466159487544,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.48,-0.0062157428075855,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.484,0.0013033971887939,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.33,0.0088225371851734,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.334,0.0143269296917464,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.38,0.076494797152589,True,False,pb_zero_diagonal_object_frozen_no_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_PB_ZERO_DIAGONAL_OBJECT_FREEZE_v1,PB_ZERO_DIAGONAL_OUTER_PRODUCT,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.51,0.0664210597035568,True,False,pb_zero_diagonal_object_frozen_no_scoring
