AuditID,RouteID,ComponentIndex,GridIndex,z_grid,x_coordinate,ModelID,ParameterCount,WhitenedTarget,Prediction,WhitenedResidual,Chi2Component,K2AbsResidual,Poly2AbsResidual,Poly3AbsResidual,K2LosesToPoly2Here,K2LosesToPoly3Here,ClaimBoundary
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,2,2,0.965,0.5722853512593028,K2_LOCKED_RHO4,0,-0.4347675164995026,-0.02891639209469632,-0.4058511244048063,0.16471513518064557,0.4058511244048063,0.43056164627840143,0.2629548829819557,False,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,2,2,0.965,0.5722853512593028,POLY_DEG2,3,-0.4347675164995026,-0.8653291627779041,0.43056164627840143,0.1853833312459673,0.4058511244048063,0.43056164627840143,0.2629548829819557,False,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,2,2,0.965,0.5722853512593028,POLY_DEG3,4,-0.4347675164995026,-0.6977223994814583,0.2629548829819557,0.06914527048405401,0.4058511244048063,0.43056164627840143,0.2629548829819557,False,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.6664206564248482,K1_NO_MEMORY,0,0.3719064209126854,0.024598591255487412,0.347307829657198,0.12062272854119324,0.30419084425284115,0.8845380918957597,0.8526184376235089,False,False,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.6664206564248482,K2_LOCKED_RHO4,0,0.3719064209126854,0.06771557665984423,0.30419084425284115,0.09253206972725626,0.30419084425284115,0.8845380918957597,0.8526184376235089,False,False,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.6664206564248482,POLY_DEG2,3,0.3719064209126854,-0.5126316709830743,0.8845380918957597,0.7824076360145915,0.30419084425284115,0.8845380918957597,0.8526184376235089,False,False,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.6664206564248482,POLY_DEG3,4,0.3719064209126854,-0.4807120167108235,0.8526184376235089,0.7269582001755532,0.30419084425284115,0.8845380918957597,0.8526184376235089,False,False,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.7492942398266921,K1_NO_MEMORY,0,-0.8838014619067616,-0.11161208799473421,-0.7721893739120274,0.5962764291826488,0.5954809848327398,0.4335889311927177,0.3362783412665704,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.7492942398266921,K2_LOCKED_RHO4,0,-0.8838014619067616,-0.28832047707402175,-0.5954809848327398,0.3545976032973697,0.5954809848327398,0.4335889311927177,0.3362783412665704,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.7492942398266921,POLY_DEG2,3,-0.8838014619067616,-0.4502125307140439,-0.4335889311927177,0.18799936125284328,0.5954809848327398,0.4335889311927177,0.3362783412665704,True,True,weighted_polynomial_row_audit_no_measurement_validation
