DryRunID,ModelID,ParameterCount,rho,p,Chi2,AIC,BIC,SignStableViolations,MaxAbsWhitenedResidual,Status,Notes,ClaimBoundary,DeltaAICVsK2Rho4,DeltaAICVsK1FamilyMean
SOURCE_SPLIT_FUTURE_K1_K2_DRY_RUN_V1,K1_FAMILY_MEAN_NO_MEMORY_FUTURE_ONLY,0,,,25.062371419386807,25.062371419386807,25.062371419386807,2,3.442728478849699,STRICT_GATE_WARNING,future-only family-mean K1; not current primary K1,future_only_dry_run_no_current_measurement_validation,-27.487608019636795,0.0
SOURCE_SPLIT_FUTURE_K1_K2_DRY_RUN_V1,K2_FAMILY_MEAN_RHO3_FUTURE_ONLY,0,3.0,3,43.5654520659559,43.5654520659559,43.5654520659559,2,4.228393743551701,STRICT_GATE_WARNING,locked K2 applied to future-only family-mean K1 with rho=3,future_only_dry_run_no_current_measurement_validation,-8.9845273730677,18.503080646569096
SOURCE_SPLIT_FUTURE_K1_K2_DRY_RUN_V1,K2_FAMILY_MEAN_RHO4_FUTURE_ONLY,0,4.0,3,52.5499794390236,52.5499794390236,52.5499794390236,2,4.9349733606096535,STRICT_GATE_WARNING,locked K2 applied to future-only family-mean K1 with rho=4,future_only_dry_run_no_current_measurement_validation,0.0,27.487608019636795
SOURCE_SPLIT_FUTURE_K1_K2_DRY_RUN_V1,ZERO_RESPONSE_NULL,0,,,24.6394484989896,24.6394484989896,24.6394484989896,3,3.6072240725290423,STRICT_GATE_WARNING,zero response no-memory null,future_only_dry_run_no_current_measurement_validation,-27.910530940034,-0.42292292039720536
SOURCE_SPLIT_FUTURE_K1_K2_DRY_RUN_V1,POLY_DEG2_CONTROL,3,,,2.7232533634693645,8.723253363469365,8.961577988508871,1,0.9089768349707404,STRICT_GATE_WARNING,degree-2 diagnostic control; not a physical K1,future_only_dry_run_no_current_measurement_validation,-43.826726075554234,-16.339118055917442
