MappingID,rho,p,Paper5LockedRange,EnvelopeFraction,SignStableViolations,Chi2DiagProxy,MaxAbsDiagResidual,Status
z_normalized_current_packet,1.90,3,False,1.0000000000,0,1.57635352857,0.605981006002,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.00,3,False,1.0000000000,0,1.61303283033,0.610354869774,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.10,3,False,1.0000000000,0,1.65243989364,0.614728733545,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.20,3,False,1.0000000000,0,1.69457471849,0.619102597317,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.30,3,False,1.0000000000,0,1.73943730489,0.623476461088,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.40,3,False,1.0000000000,0,1.78702765282,0.62785032486,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.50,3,False,1.0000000000,0,1.8373457623,0.632224188632,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.60,3,False,1.0000000000,0,1.89039163332,0.636598052403,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.70,3,False,1.0000000000,0,1.94616526588,0.640971916175,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.80,3,False,1.0000000000,0,2.00466665999,0.645345779946,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,2.90,3,False,1.0000000000,0,2.06589581563,0.649719643718,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.00,3,True,1.0000000000,0,2.12985273282,0.65409350749,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.10,3,True,0.8888888889,0,2.19653741156,0.665591765347,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.20,3,True,0.8888888889,0,2.26594985183,0.678188222202,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.30,3,True,0.8888888889,0,2.33809005365,0.690784679058,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.40,3,True,0.8888888889,0,2.41295801701,0.703381135914,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.50,3,True,0.8888888889,0,2.49055374191,0.715977592769,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.60,3,True,0.8888888889,0,2.57087722835,0.728574049625,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.70,3,True,0.8888888889,0,2.65392847634,0.741170506481,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.80,3,True,0.8888888889,0,2.73970748587,0.753766963337,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,3.90,3,True,0.8888888889,0,2.82821425694,0.766363420192,NON_VIOLATING_DIAGNOSTIC
z_normalized_current_packet,4.00,3,True,0.8888888889,0,2.91944878955,0.778959877048,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.00,3,False,1.0000000000,0,1.39772148807,0.524487801033,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.10,3,False,1.0000000000,0,1.38257330441,0.527251460968,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.20,3,False,1.0000000000,0,1.37015287907,0.531625327596,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.30,3,False,1.0000000000,0,1.36046021206,0.535999194223,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.40,3,False,1.0000000000,0,1.35349530337,0.54037306085,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.50,3,False,1.0000000000,0,1.349258153,0.544746927477,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.60,3,False,1.0000000000,0,1.34774876096,0.549120794104,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.70,3,False,1.0000000000,0,1.34896712724,0.553494660731,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.80,3,False,1.0000000000,0,1.35291325185,0.557868527358,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,0.90,3,False,1.0000000000,0,1.35958713478,0.562242393985,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.00,3,False,1.0000000000,0,1.36898877603,0.566616260612,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.10,3,False,1.0000000000,0,1.38111817561,0.570990127239,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.20,3,False,1.0000000000,0,1.39597533351,0.575363993866,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.30,3,False,1.0000000000,0,1.41356024973,0.579737860494,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.40,3,False,1.0000000000,0,1.43387292428,0.584111727121,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.50,3,False,1.0000000000,0,1.45691335715,0.588485593748,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.60,3,False,1.0000000000,0,1.48268154834,0.592859460375,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.70,3,False,1.0000000000,0,1.51117749786,0.597233327002,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.80,3,False,1.0000000000,0,1.5424012057,0.601607193629,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,1.90,3,False,1.0000000000,0,1.57635267186,0.605981060256,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.00,3,False,1.0000000000,0,1.61303189635,0.610354926883,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.10,3,False,1.0000000000,0,1.65243887916,0.61472879351,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.20,3,False,1.0000000000,0,1.6945736203,0.619102660137,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.30,3,False,1.0000000000,0,1.73943611976,0.623476526764,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.40,3,False,1.0000000000,0,1.78702637754,0.627850393392,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.50,3,False,1.0000000000,0,1.83734439365,0.632224260019,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.60,3,False,1.0000000000,0,1.89039016807,0.636598126646,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.70,3,False,1.0000000000,0,1.94616370083,0.640971993273,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.80,3,False,1.0000000000,0,2.0046649919,0.6453458599,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,2.90,3,False,1.0000000000,0,2.06589404131,0.649719726527,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.00,3,True,1.0000000000,0,2.12985084903,0.654093593154,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.10,3,True,0.8888888889,0,2.19653541508,0.665591011624,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.20,3,True,0.8888888889,0,2.26594773945,0.678187444167,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.30,3,True,0.8888888889,0,2.33808782214,0.690783876709,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.40,3,True,0.8888888889,0,2.41295566316,0.703380309251,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.50,3,True,0.8888888889,0,2.4905512625,0.715976741793,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.60,3,True,0.8888888889,0,2.57087462017,0.728573174335,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.70,3,True,0.8888888889,0,2.65392573616,0.741169606877,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.80,3,True,0.8888888889,0,2.73970461047,0.753766039419,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,3.90,3,True,0.8888888889,0,2.82821124311,0.766362471961,NON_VIOLATING_DIAGNOSTIC
z_normalized_recomputed,4.00,3,True,0.8888888889,0,2.91944563407,0.778958904503,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.00,3,False,1.0000000000,0,1.39772148807,0.524487801033,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.10,3,False,1.0000000000,0,1.40164375531,0.53441715428,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.20,3,False,1.0000000000,0,1.41073222669,0.545956714218,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.30,3,False,1.0000000000,0,1.42498690219,0.557496274157,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.40,3,False,1.0000000000,0,1.44440778181,0.569035834095,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.50,3,False,1.0000000000,0,1.46899486556,0.580575394034,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.60,3,False,1.0000000000,0,1.49874815344,0.592114953972,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.70,3,False,1.0000000000,0,1.53366764545,0.603654513911,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.80,3,False,1.0000000000,0,1.57375334158,0.61519407385,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,0.90,3,False,1.0000000000,0,1.61900524184,0.626733633788,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.00,3,False,0.8888888889,0,1.66942334622,0.638273193727,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.10,3,False,0.8888888889,0,1.72500765474,0.649812753665,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.20,3,False,0.8888888889,0,1.78575816738,0.661352313604,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.30,3,False,0.8888888889,0,1.85167488414,0.672891873542,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.40,3,False,0.8888888889,0,1.92275780503,0.684431433481,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.50,3,False,0.8888888889,0,1.99900693005,0.695970993419,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.60,3,False,0.8888888889,0,2.0804222592,0.707510553358,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.70,3,False,0.8888888889,0,2.16700379247,0.719050113296,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.80,3,False,0.8888888889,0,2.25875152987,0.730589673235,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,1.90,3,False,0.8888888889,0,2.3556654714,0.742129233173,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.00,3,False,0.8888888889,0,2.45774561705,0.753668793112,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.10,3,False,0.8888888889,0,2.56499196683,0.76520835305,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.20,3,False,0.8888888889,0,2.67740452073,0.776747912989,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.30,3,False,0.7777777778,0,2.79498327877,0.788287472927,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.40,3,False,0.7777777778,0,2.91772824092,0.799827032866,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.50,3,False,0.7777777778,0,3.04563940721,0.811366592804,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.60,3,False,0.6666666667,0,3.17871677762,0.822906152743,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.70,3,False,0.6666666667,0,3.31696035216,0.834445712681,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.80,3,False,0.6666666667,0,3.46037013083,0.84598527262,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,2.90,3,False,0.6666666667,0,3.60894611362,0.857524832558,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.00,3,True,0.6666666667,0,3.76268830054,0.870361486872,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.10,3,True,0.6666666667,0,3.92159669159,0.890203483007,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.20,3,True,0.6666666667,0,4.08567128676,0.910045479142,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.30,3,True,0.6666666667,0,4.25491208606,0.929887475277,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.40,3,True,0.6666666667,0,4.42931908948,0.949729471412,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.50,3,True,0.6666666667,0,4.60889229704,0.969571467547,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.60,3,True,0.6666666667,0,4.79363170872,0.989413463682,NON_VIOLATING_DIAGNOSTIC
chi_normalized_flat_lcdm_audit,3.70,3,True,0.6666666667,0,4.98353732452,1.00925545982,ENVELOPE_TENSION
chi_normalized_flat_lcdm_audit,3.80,3,True,0.6666666667,0,5.17860914445,1.02909745595,ENVELOPE_TENSION
chi_normalized_flat_lcdm_audit,3.90,3,True,0.6666666667,0,5.37884716851,1.04893945209,ENVELOPE_TENSION
chi_normalized_flat_lcdm_audit,4.00,3,True,0.6666666667,0,5.5842513967,1.06878144822,ENVELOPE_TENSION
optical_depth_like_uniform,0.00,3,False,1.0000000000,0,1.39772148807,0.524487801033,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.10,3,False,1.0000000000,0,1.37705041183,0.525157871279,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.20,3,False,1.0000000000,0,1.35866478725,0.527438148216,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.30,3,False,1.0000000000,0,1.34256461432,0.529718425153,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.40,3,False,1.0000000000,0,1.32874989304,0.53199870209,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.50,3,False,1.0000000000,0,1.31722062342,0.534278979027,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.60,3,False,1.0000000000,0,1.30797680546,0.536559255964,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.70,3,False,1.0000000000,0,1.30101843914,0.538839532901,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.80,3,False,1.0000000000,0,1.29634552449,0.541119809838,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,0.90,3,False,1.0000000000,0,1.29395806148,0.543400086775,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.00,3,False,1.0000000000,0,1.29385605013,0.545680363713,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.10,3,False,1.0000000000,0,1.29603949044,0.54796064065,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.20,3,False,1.0000000000,0,1.30050838239,0.550240917587,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.30,3,False,1.0000000000,0,1.30726272601,0.552521194524,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.40,3,False,1.0000000000,0,1.31630252127,0.554801471461,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.50,3,False,1.0000000000,0,1.32762776819,0.557081748398,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.60,3,False,1.0000000000,0,1.34123846677,0.559362025335,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.70,3,False,1.0000000000,0,1.357134617,0.561642302272,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.80,3,False,1.0000000000,0,1.37531621888,0.56392257921,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,1.90,3,False,1.0000000000,0,1.39578327242,0.566202856147,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.00,3,False,1.0000000000,0,1.41853577761,0.568483133084,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.10,3,False,1.0000000000,0,1.44357373445,0.570763410021,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.20,3,False,1.0000000000,0,1.47089714295,0.573043686958,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.30,3,False,1.0000000000,0,1.50050600311,0.575323963895,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.40,3,False,1.0000000000,0,1.53240031491,0.57844294259,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.50,3,False,1.0000000000,0,1.56658007838,0.581810207998,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.60,3,False,1.0000000000,0,1.60304529349,0.585177473405,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.70,3,False,1.0000000000,0,1.64179596026,0.588544738812,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.80,3,False,1.0000000000,0,1.68283207869,0.591912004219,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,2.90,3,False,1.0000000000,0,1.72615364876,0.595279269626,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.00,3,True,1.0000000000,0,1.7717606705,0.598646535033,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.10,3,True,1.0000000000,0,1.81965314388,0.602387261336,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.20,3,True,1.0000000000,0,1.86983106892,0.612944863223,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.30,3,True,1.0000000000,0,1.92229444562,0.623502465111,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.40,3,True,1.0000000000,0,1.97704327397,0.634060066999,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.50,3,True,1.0000000000,0,2.03407755397,0.644617668886,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.60,3,True,1.0000000000,0,2.09339728563,0.655175270774,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.70,3,True,1.0000000000,0,2.15500246894,0.665732872662,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.80,3,True,1.0000000000,0,2.2188931039,0.676290474549,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,3.90,3,True,1.0000000000,0,2.28506919052,0.686848076437,NON_VIOLATING_DIAGNOSTIC
optical_depth_like_uniform,4.00,3,True,1.0000000000,0,2.3535307288,0.697405678324,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.00,3,False,1.0000000000,0,1.39772148807,0.524487801033,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.10,3,False,1.0000000000,0,1.37435138568,0.524487801033,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.20,3,False,1.0000000000,0,1.35296211115,0.524801578007,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.30,3,False,1.0000000000,0,1.33355366449,0.52576356984,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.40,3,False,1.0000000000,0,1.31612604569,0.526725561673,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.50,3,False,1.0000000000,0,1.30067925476,0.527687553506,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.60,3,False,1.0000000000,0,1.28721329168,0.528649545338,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.70,3,False,1.0000000000,0,1.27572815647,0.529611537171,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.80,3,False,1.0000000000,0,1.26622384912,0.530573529004,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,0.90,3,False,1.0000000000,0,1.25870036964,0.531535520837,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.00,3,False,1.0000000000,0,1.25315771801,0.53249751267,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.10,3,False,1.0000000000,0,1.24959589425,0.533459504503,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.20,3,False,1.0000000000,0,1.24801489836,0.534421496336,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.30,3,False,1.0000000000,0,1.24841473032,0.535383488168,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.40,3,False,1.0000000000,0,1.25079539015,0.536345480001,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.50,3,False,1.0000000000,0,1.25515687784,0.537307471834,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.60,3,False,1.0000000000,0,1.26149919339,0.538269463667,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.70,3,False,1.0000000000,0,1.26982233681,0.5392314555,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.80,3,False,1.0000000000,0,1.28012630809,0.540193447333,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,1.90,3,False,1.0000000000,0,1.29241110723,0.541155439166,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.00,3,False,1.0000000000,0,1.30667673424,0.542117430998,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.10,3,False,1.0000000000,0,1.32292318911,0.543079422831,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.20,3,False,1.0000000000,0,1.34115047184,0.544041414664,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.30,3,False,1.0000000000,0,1.36135858243,0.545003406497,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.40,3,False,1.0000000000,0,1.38354752089,0.546171945629,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.50,3,False,1.0000000000,0,1.40771728721,0.548194586163,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.60,3,False,1.0000000000,0,1.43386788139,0.550217226696,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.70,3,False,1.0000000000,0,1.46199930343,0.55223986723,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.80,3,False,1.0000000000,0,1.49211155334,0.554262507764,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,2.90,3,False,1.0000000000,0,1.52420463111,0.556285148297,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.00,3,True,1.0000000000,0,1.55827853675,0.558307788831,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.10,3,True,1.0000000000,0,1.59433327024,0.560330429365,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.20,3,True,1.0000000000,0,1.6323688316,0.562353069898,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.30,3,True,1.0000000000,0,1.67238522082,0.564375710432,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.40,3,True,1.0000000000,0,1.71438243791,0.570874263123,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.50,3,True,1.0000000000,0,1.75836048286,0.579573459015,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.60,3,True,1.0000000000,0,1.80431935567,0.588272654906,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.70,3,True,1.0000000000,0,1.85225905634,0.596971850797,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.80,3,True,1.0000000000,0,1.90217958488,0.605671046689,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,3.90,3,True,1.0000000000,0,1.95408094128,0.61437024258,NON_VIOLATING_DIAGNOSTIC
likelihood_native_index,4.00,3,True,1.0000000000,0,2.00796312554,0.623069438471,NON_VIOLATING_DIAGNOSTIC
