SensitivityID,ModelID,K1CandidateID,CandidateClass,AllowedAsPrimaryK1,ParameterCount,rho,p,Chi2,AIC,BIC,SignStableViolations,MaxAbsWhitenedResidual,Status,ClaimBoundary
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_ZERO_CONTRAST_CURRENT_AS_K1,K1_ZERO_CONTRAST_CURRENT,fair_null,True,0,,,24.6394484989896,24.6394484989896,24.6394484989896,3,3.6072240725290423,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_ZERO_CONTRAST_CURRENT_K2_RHO4,K1_ZERO_CONTRAST_CURRENT,fair_null,True,0,4.0,3,24.6394484989896,24.6394484989896,24.6394484989896,3,3.6072240725290423,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_FAMILY_COMMON_MODE_MEAN_AS_K1,K1_FAMILY_COMMON_MODE_MEAN,candidate_k1_sensitivity,False,0,,,25.062371419386807,25.062371419386807,25.062371419386807,2,3.442728478849699,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_FAMILY_COMMON_MODE_MEAN_K2_RHO4,K1_FAMILY_COMMON_MODE_MEAN,candidate_k1_sensitivity,False,0,4.0,3,52.5499794390236,52.5499794390236,52.5499794390236,2,4.9349733606096535,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_SN_BRANCH_RESPONSE_AS_K1,K1_SN_BRANCH_RESPONSE,diagnostic_control,False,0,,,8.846594649302233,8.846594649302233,8.846594649302233,2,1.6556080426546456,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_SN_BRANCH_RESPONSE_K2_RHO4,K1_SN_BRANCH_RESPONSE,diagnostic_control,False,0,4.0,3,18.34347499427408,18.34347499427408,18.34347499427408,2,2.6662221602238714,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_BAO_BRANCH_RESPONSE_AS_K1,K1_BAO_BRANCH_RESPONSE,diagnostic_control,False,0,,,53.59787243896618,53.59787243896618,53.59787243896618,2,5.24634051511422,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
SOURCE_SPLIT_K1_CANDIDATE_SENSITIVITY_V1,K1_BAO_BRANCH_RESPONSE_K2_RHO4,K1_BAO_BRANCH_RESPONSE,diagnostic_control,False,0,4.0,3,146.89582294917756,146.89582294917756,146.89582294917756,2,8.440161548909373,STRICT_GATE_WARNING,k1_candidate_sensitivity_only_no_measurement_validation
