AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,SurrogateBackreactionInterpolated,SurrogateBackreactionWhitened,WhitenedTarget,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_1,0,4,1.42,0.37136565753106615,0.16358466440880073,-0.8838014619067616,-0.2883204770740218,-1.0473861263155624,-0.45190514148282257,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_1,0,5,1.6475,0.7185103198851785,0.39366314300778493,-0.7161278711761941,-0.3080615791157776,-1.109791014183979,-0.7017247221235625,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_1,0,6,1.875,1.18174234189498,0.7228042914429225,-1.4928698749648674,-0.8472454406784786,-2.2156741664077897,-1.570049732121401,False,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_1,0,8,2.33,2.260181737282772,1.5493688544408704,-1.2541943177607862,-0.5002936897465631,-2.8035631722016565,-2.0496625441874334,False,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,0,0.51,-0.1308292238874903,-0.07344127856390621,-2.86433358564581,-0.1182113299883962,-2.790892307081904,-0.04477005142448999,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,1,0.7375,-0.02395339432878884,-0.005838117824683198,-2.315415080910488,-0.1625159123260439,-2.3095769630858047,-0.1566777945013607,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,2,0.965,0.02909841245295122,0.03339994163387276,-0.4347675164995026,-0.0289163920946963,-0.4681674581333754,-0.06231633372856906,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,3,1.1925,0.036636906714840614,0.04599589551221638,0.3719064209126854,0.0677155766598442,0.325910525400469,0.021719681147627824,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,4,1.42,-0.013499050204119543,0.020073011331788616,-0.8838014619067616,-0.2883204770740218,-0.9038744732385502,-0.30839348840581043,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,5,1.6475,-0.14219502531850298,-0.06042210081783769,-0.7161278711761941,-0.3080615791157776,-0.6557057703583564,-0.2476394782979399,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,6,1.875,-0.3792675910033473,-0.22514562955398223,-1.4928698749648674,-0.8472454406784786,-1.2677242454108852,-0.6220998111244964,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_2,0,8,2.33,-1.14406688072966,-0.7982325970604423,-1.2541943177607862,-0.5002936897465631,-0.4559617207003439,0.2979389073138792,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,0,0.51,-0.11397113819258833,-0.04821707211891674,-2.86433358564581,-0.1182113299883962,-2.816116513526893,-0.06999425786947946,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
