AuditID,ProtocolID,KernelID,Rows,Alpha,Sigma2,TrainNLL_Kernel,TestNLL_Baseline,TestNLL_Kernel,DeltaNLL_BaselineMinusKernel,MeanCoefficients,AICDeltaPenaltyIncluded,BICDeltaPenaltyIncluded,ClaimBoundary
P_TAUCOV_COMPACT_SPECTRAL_PRIMARY_SCORECARD_v1,P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_COMPACT_SPECTRAL_PSD_COVARIANCE_KERNEL,36,0.0,0.06306830030034863,1.338121049829759,1.338121049829759,1.338121049829759,0.0,2.8465911962910919;-1.4217650911516184;0.33728389679731097,True,True,compact_spectral_primary_scorecard_no_survival_claim
