GridIndex,z_grid,x_coordinate,DepthBin,SignStableTemplate,SourceSplitResponse,SNStandardizedResidual,BAOStandardizedResidual,AlphaASDeclaredPreview,ResidualAfterAlpha,K1Response,K2LockedRho4,SigmaDiagProxy,TargetMinusK2,ResidualAfterAlphaMinusK2,K2ExplainedFractionProxy,K2AfterAlphaExplainedFractionProxy,K2SignMatchesTarget,K2SignMatchesAfterAlpha,ClaimBoundary,AppliedHighDepthGain,HighDepthGainPrediction,HighDepthGainResidual,HighDepthGainExplainedFractionProxy
0,0.51,0.3449908242954462,low_depth,True,-5.101385205889281,-2.783324502476582,2.3180607034126988,-0.1590373839298877,-4.942347821959394,-0.2032287991395038,-0.2366073805512978,3.6072240725290423,-4.864777825337984,-4.705740441408096,0.0463810065309607,0.0478734781676079,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-0.49238335411251727,-4.609001851776764,0.09651954013276365
1,0.7375,0.4682655446968191,low_depth,True,-4.042742053840544,-3.5097816640421167,0.5329603897984276,-0.1195344978427562,-3.923207555997788,-0.2192846011690317,-0.3093472542642125,2.8586503208586795,-3.733394799576331,-3.6138603017335753,0.0765191669773581,0.0788505960617055,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-0.6437560750861168,-3.3989859787544274,0.15923748448767783
2,0.965,0.5755375138345268,mid_depth,True,-1.0612908027787438,1.28009254511743,2.3413833478961736,-0.0751779035380205,-0.9861128992407232,-0.0650843299689463,-0.1147158228693012,0.7504459234557644,-0.9465749799094424,-0.871397076371422,0.1080908480210556,0.1163313277390741,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-0.23872527349973285,-0.8225655292790109,0.2249386057758025
3,1.1925,0.6692388167013362,mid_depth,False,0.1211657917854815,1.7820506209377074,1.6608848291522258,-0.028780679229061,0.1499464710145425,0.0001516812476995,0.0003335404374077,0.0904224520916678,0.1208322513480737,0.1496129305771347,0.0027527607626931,0.0022243967140472,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,0.000694102436366534,0.12047168934911497,0.005728534647761019
4,1.42,0.7515739767083173,mid_depth,True,-1.66707598793248,-0.340120582692041,1.3269554052404389,0.0179027919452116,-1.6849787798776914,-0.1996724490854003,-0.5387455505959784,1.1788007358203196,-1.1283304373365015,-1.146233229281713,0.3231679626458628,0.3197343236780018,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-1.1211372214914102,-0.5459387664410698,0.672517167547865
5,1.6475,0.8244143775463955,high_depth,True,-1.3950527132306294,-0.0680973079901905,1.3269554052404389,0.0638265679370861,-1.4588792811677156,-0.1766101114929631,-0.5724433207587397,0.98645123363807,-0.8226093924718897,-0.8864359604089759,0.4103381293980565,0.3923856676479392,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-1.1912627647445118,-0.20378994848611764,0.8539195354029413
6,1.875,0.8893016935201591,high_depth,False,-2.4164046464078455,-1.0894492411674068,1.3269554052404389,0.1083971200562546,-2.5248017664641003,-0.3416394100954415,-1.3027543158490584,1.708656111565669,-1.113650330558787,-1.2220474506150418,0.5391292049473972,0.5159828122559982,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-2.7110504250869982,0.29464577867915276,0.8780643882980591
8,2.33,1.0,high_depth,False,-1.9828338698253765,0.0078375424270572,1.9906714122524336,0.192403984601173,-2.1752378544265496,-0.1580742509125811,-0.7903712545629055,1.4020752753198875,-1.192462615262471,-1.3848665998636442,0.3986068962159252,0.3633493472700106,True,True,high_depth_gain_projection_preflight_no_measurement_validation,2.0810143494478432,-1.6447739221365005,-0.33805994768887593,0.8295066708142079
