ResponseTargetID,ModelID,NullCategory,ParameterCount,Chi2FullCov,AIC,BIC,Rows,MappingID,AllowedForK2Scoring,Status
BAO_K1_CMB_ONLY_UNIT_COVNORM_CANDIDATE,ZERO_RESPONSE,fair_null,0,0.9999999999999732,0.9999999999999732,0.9999999999999732,13,x_chi_normalized,False,K1_CANDIDATE_NULL_SCORECARD_ONLY
BAO_K1_CMB_ONLY_UNIT_COVNORM_CANDIDATE,CONSTANT_OFFSET,diagnostic_control,1,0.45920287172314994,2.45920287172315,3.0241522291846867,13,x_chi_normalized,False,K1_CANDIDATE_NULL_SCORECARD_ONLY
BAO_K1_CMB_ONLY_UNIT_COVNORM_CANDIDATE,POLY_DEG1,overfit_risk_control,2,0.3409833321894047,4.3409833321894045,5.470882047112478,13,x_chi_normalized,False,K1_CANDIDATE_NULL_SCORECARD_ONLY
BAO_K1_CMB_ONLY_UNIT_COVNORM_CANDIDATE,POLY_DEG2,overfit_risk_control,3,0.3426194085450137,6.342619408545014,8.037467480929624,13,x_chi_normalized,False,K1_CANDIDATE_NULL_SCORECARD_ONLY
