AuditID,RouteID,FamilyID,SampleID,Rows,SmokeBackreactionChi2,K1Chi2AgainstTarget,K2Chi2AgainstTarget,DeltaChi2_K2_minus_SmokeBackreaction,DeltaChi2_K2_minus_K1,CorrelationWithTarget,CorrelationWithK2,StableSignMatchesTarget,StableSignMatchesK2,StableRows,LockedK2Changed,ScaleFitAllowed,MeasurementValidationAllowed,ClaimBoundary
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_BRIDGE_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,8,43.597856783814855,15.418161337537862,13.215274786282366,-30.38258199753249,-2.202886551255496,0.6861165172719615,-0.3456871960720143,4,4,5,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
FULL_NORMALIZED_PYSR_BACKREACTION_SMOKE_BRIDGE_V1,REGISTERED_SHRINKAGE_WHITENED,FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,8,40.457825161878134,16.62461504244635,13.93972224709762,-26.518102914780513,-2.6848927953487305,0.7258241824653091,-0.3185953797332166,3,3,5,False,False,False,full_normalized_pysr_backreaction_smoke_null_no_measurement_validation
