ProductID,TransformID,TransformStatus,BaselineID,Rows,ZMin,ZMax,MeanAbsLogResidual,MaxAbsLogResidual,MedianSigmaDiag,BaselineH0,BaselineOmegaM,BaselineRdMpc,AllowedForMeasurementGate,BlockingIssue
DESI_DR1_BAO_ALL_GAUSSIAN,T1_BAO_DISTANCE_RATIO_RESIDUAL,BAO_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,AUDIT_FLAT_LCDM_BAO_V0,12,0.295,2.33,0.02429073619274758,0.053294869491383505,0.021900189423036114,70.0,0.3,147.0,False,audit_fiducial_baseline_not_likelihood_native;k1_baseline_not_exported;null_benchmark_not_run
DESI_DR2_BAO_ALL_GAUSSIAN,T1_BAO_DISTANCE_RATIO_RESIDUAL,BAO_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,AUDIT_FLAT_LCDM_BAO_V0,13,0.295,2.33,0.018995343801357888,0.03885469132513527,0.012391222789573143,70.0,0.3,147.0,False,audit_fiducial_baseline_not_likelihood_native;k1_baseline_not_exported;null_benchmark_not_run
