AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,FamilyBackreactionInterpolated,FamilyBackreactionWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,0,0.51,1.6008042220190912,0.8541854851957678,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-3.7185190708415776,-0.972396815184164,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,1,0.7375,1.4665688004053699,0.7788046683669348,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.0942197492774226,-0.9413205806929787,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,2,0.965,1.375794272957472,0.7535323007162782,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.1882998172157808,-0.7824486928109745,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,3,1.1925,1.3170544951957963,0.7255350156695477,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.3536285947568623,-0.6578194390097035,False,True,True,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,4,1.42,1.2666851030435418,0.662028610208555,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.5458300721153164,-0.9503490872825768,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,5,1.6475,1.238952424265308,0.6804998040700379,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.3966276752462319,-0.9885613831858154,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,6,1.875,1.215957408001631,0.6936917664170361,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.1865616413819033,-1.5409372070955147,False,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,8,2.33,1.1699673754742776,0.7219939278857176,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-1.9761882456465036,-1.2222876176322806,False,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,0,0.51,2.5080195788263,1.3529874997490963,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-4.217321085394906,-1.4711988297374925,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,1,0.7375,2.1564094508960254,1.1518620995008377,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.4672771804113256,-1.3143780118268817,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
