K1TargetID,SourceTargetID,GridIndex,z_grid,x_coordinate,x_mapping,K1Response,K1Sigma,K1SourceID,ProvenanceType,CoordinateNative,LikelihoodNative,UsesPublicSN,UsesPublicBAO,UsesJointCovariance,SameDataAmplitudeFit,FittedInThisNote,AmplitudePolicy,Predeclared,AllowedAsPrimaryK1Candidate,ClaimBoundary,NuisancePolicyID,CoordinatePolicyID,CovariancePolicyID,ControlResponseColumn,ControlResponseValue,CoordinateDefinition,K1ResponseSign
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,0,0.51,0.3449908242954462,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.2032287991395038,0.0149935194363005,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,-0.0140074322518585,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,1,0.7375,0.4682655446968191,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.2192846011690317,0.0212944500730184,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,-0.0300632342813864,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,2,0.965,0.5755375138345268,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.0650843299689463,0.0738473920903937,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,0.1241370369186989,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,3,1.1925,0.6692388167013362,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,0.0001516812476995,0.0904224520916678,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,0.1893730481353447,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,4,1.42,0.7515739767083173,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.1996724490854003,0.0859633655553421,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,-0.0104510821977551,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,5,1.6475,0.8244143775463955,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.1766101114929631,0.1140449668153059,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,0.012611255394682,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,6,1.875,0.8893016935201591,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.3416394100954415,0.161771609737985,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,-0.1524180432077962,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
SSK1_LIKELIHOOD_NATIVE_CMB_ONLY_RAW_SOURCE_SPLIT_V1,SOURCE_SPLIT_LIKELIHOOD_NATIVE_BASELINE_PREDICTION_PREFLIGHT_V1,8,2.33,1.0,SOURCE_SPLIT_CMB_CHI_COORDINATE_PREFLIGHT_V1,-0.1580742509125811,0.2122945218250446,K1SRC_LIKELIHOOD_NATIVE_JOINT_BASELINE,likelihood_native_baseline,True,True,True,True,True,False,False,raw_source_split_response_no_same_sample_centering,True,True,likelihood_native_k1_export_no_measurement_validation,SOURCE_SPLIT_RAW_RESPONSE_PRIMARY_CONTROL_CENTERED_V1,SOURCE_SPLIT_CMB_CHI_COORDINATE_POLICY_V1,SOURCE_SPLIT_DECLARED_SHRINKAGE_BENCHMARK_COVARIANCE_V1,CenteredControlSourceSplitResponse,0.0311471159750641,flat_lcdm_comoving_distance_normalized_with_frozen_cmb_omega_m,-1
