RouteID,BootstrapIndex,z,D,D_prime,D_double_prime,FinitePrediction,ClaimBoundary
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,0.93,2811.3675796324233,2374.5014254060347,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,0.934,2820.8655853340415,2374.5014254037073,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,1.317,3730.299631263976,2374.5014254037073,-1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,1.321,3739.797636965594,2374.501425404871,0.0,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,1.48,4117.343363604915,2374.501425404871,-2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,1.484,4126.841369306532,2374.501425404871,2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,2.33,6135.6695751987645,2374.501425404871,2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,5,2.334,6145.167580900383,2374.5014254025436,0.0,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,0.38,1526.6240049638418,2211.4854027617644,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,0.51,1814.1171073226187,2211.4854027600654,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,0.698,2229.876363041465,2211.4854027600654,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,0.706,2247.568246263544,2211.4854027600654,-1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,0.93,2742.940976481744,2211.4854027600654,-1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,0.934,2751.7869180927833,2211.4854027600654,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,1.317,3598.785827349795,2211.4854027600654,-1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,1.321,3607.631768960834,2211.4854027600654,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,1.48,3959.2579479996457,2211.4854027600654,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,1.484,3968.103889610685,2211.4854027589017,0.0,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,2.33,5839.020540345495,2211.485402761229,-2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,6,2.334,5847.866481956534,2211.4854027589017,0.0,True,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
