FamilyID,SampleID,z,Omega_R_plus_3Omega_Q,Source,ClaimBoundary
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,0.38,2.7813622071640127,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,0.51,2.45752403333141,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,0.698,2.1505848690278353,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,0.706,2.1403627041660855,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,0.93,1.906799768117361,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,0.934,1.902528571330503,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,1.317,1.6316358734324632,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,1.321,1.6300521362379539,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,1.48,1.5801106915865233,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,1.484,1.5786256425570704,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,2.33,1.4018283683296429,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
PROXY_REGULARIZED_200_NOT_SOURCE_NATIVE,0,2.334,1.401222297746078,data/physical_nulls/backreaction_reproduction/regularized_full_pysr_backreaction_200_reconstruction_vector.csv,source_native_schema_dry_run_proxy_not_source_native_no_measurement_validation
