FamilyID,z_i,z_j,Covariance,Samples,Source,ClaimBoundary
LOCAL_BEST_SCORE_Q20,0.698,0.706,0.09857802217994663,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,0.93,0.06681434126001787,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,0.934,0.06633649192740078,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,1.317,0.030003349999781322,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,1.321,0.029701407969794893,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,1.48,0.01865415129874856,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,1.484,0.018398360377544994,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,2.33,-0.019627098097598772,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.698,2.334,-0.019753243106695677,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,0.38,0.17427329729470403,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,0.51,0.1365443084170214,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,0.698,0.09857802217994663,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,0.706,0.09724680552790899,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,0.93,0.06612667659090497,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,0.934,0.065658892099209,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,1.317,0.030128297379736893,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,1.321,0.029833353231989962,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,1.48,0.01904623276856463,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,1.484,0.018796562618426906,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,2.33,-0.018259629614354254,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.706,2.334,-0.01838232228992391,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,0.38,0.10890735358600126,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,0.51,0.08727193899849195,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,0.698,0.06681434126001787,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,0.706,0.06612667659090497,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,0.93,0.050728349479721734,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,0.934,0.050507503894189745,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,1.317,0.03478196323777931,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,1.321,0.034660779092205954,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,1.48,0.03034759537351037,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,1.484,0.03025060698519333,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,2.33,0.01761924739923992,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.93,2.334,0.017584554433760776,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,0.38,0.10790810297997055,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,0.51,0.08652145591874487,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,0.698,0.06633649192740078,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,0.706,0.065658892099209,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,0.93,0.050507503894189745,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,0.934,0.05029055389817934,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,1.317,0.034879384813461936,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,1.321,0.034760977310078295,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,1.48,0.03055150739820654,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,1.484,0.030456971401742944,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,2.33,0.018222491310084885,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,0.934,2.334,0.018189246937877913,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,0.38,0.030390516143437962,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,0.51,0.028566175344378907,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,0.698,0.030003349999781322,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,0.706,0.030128297379736893,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,0.93,0.03478196323777931,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,0.934,0.034879384813461936,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,1.317,0.04508558153731203,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,1.321,0.04519593419695417,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,1.48,0.049568686181373854,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,1.484,0.049678010920199384,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,2.33,0.07112871209895605,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.317,2.334,0.07122129330427328,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,0.38,0.029732792863461706,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,0.51,0.028076718384580767,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,0.698,0.029701407969794893,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,0.706,0.029833353231989962,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,0.93,0.034660779092205954,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,0.934,0.034760977310078295,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,1.317,0.04519593419695417,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,1.321,0.0453083552922639,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,1.48,0.049759098450588145,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,1.484,0.04987028546503421,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,2.33,0.0716360501142545,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.321,2.334,0.07172983830136467,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,0.38,0.005500420528550396,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,0.51,0.010071733864115326,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,0.698,0.01865415129874856,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,0.706,0.01904623276856463,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,0.93,0.03034759537351037,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,0.934,0.03055150739820654,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,1.317,0.049568686181373854,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,1.321,0.049759098450588145,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,1.48,0.05715658419621676,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,1.484,0.057338283570433315,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,2.33,0.09114864562318806,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.48,2.334,0.09128904057430874,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,0.38,0.004935350147996958,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,0.51,0.009652539695172404,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,0.698,0.018398360377544994,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,0.706,0.018796562618426906,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,0.93,0.03025060698519333,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,0.934,0.030456971401742944,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,1.317,0.049678010920199384,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,1.321,0.04987028546503421,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,1.48,0.057338283570433315,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,1.484,0.05752167393898701,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,2.33,0.0916237373965903,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,1.484,2.334,0.09176527251860371,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,0.38,-0.08148076112931535,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,0.51,-0.054053792944111334,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,0.698,-0.019627098097598772,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,0.706,-0.018259629614354254,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,0.93,0.01761924739923992,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,0.934,0.018222491310084885,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,1.317,0.07112871209895605,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,1.321,0.0716360501142545,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,1.48,0.09114864562318806,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,1.484,0.0916237373965903,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,2.33,0.17826024285218497,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.33,2.334,0.178615951936931,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,0.38,-0.0817770415270437,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,0.51,-0.054270649977359295,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,0.698,-0.019753243106695677,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,0.706,-0.01838232228992391,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,0.93,0.017584554433760776,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,0.934,0.018189246937877913,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,1.317,0.07122129330427328,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,1.321,0.07172983830136467,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,1.48,0.09128904057430874,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,1.484,0.09176527251860371,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,2.33,0.178615951936931,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_BEST_SCORE_Q20,2.334,2.334,0.1789725680056874,40,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,0.38,1.015790666005266,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,0.51,0.8640734121539505,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,0.698,0.7140584514141713,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,0.706,0.7088870067756866,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,0.93,0.5905276140312488,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,0.934,0.5887914035644057,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,1.317,0.4616460532718246,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,1.321,0.4606341812411632,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,1.48,0.424189040623594,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,1.484,0.42335891848180185,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,2.33,0.3081197953579453,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.38,2.334,0.3077691148476914,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,0.38,0.8640734121539505,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,0.51,0.7386606665446965,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,0.698,0.6152737069979479,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,0.706,0.6110338178185596,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,0.93,0.5142696096149436,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,0.934,0.5128540677955121,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,1.317,0.4094300342692984,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,1.321,0.4086081441900857,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,1.48,0.37900331643738255,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,1.484,0.3783288242904078,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,2.33,0.28429869892111675,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.51,2.334,0.28401024311911494,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.698,0.38,0.7140584514141713,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.698,0.51,0.6152737069979479,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.698,0.698,0.5190882561560022,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.698,0.706,0.51580501787047,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.698,0.93,0.44131516139685106,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_SMOOTH_D_Q20,0.698,0.934,0.4402317310271726,45,local_reproduction_family_bootstrap_covariance,source_native_reproduction_family_exports_no_measurement_validation
