FamilyID,SampleID,z,D,D_prime,D_double_prime,H_D,H_D_prime,Source,SelectionRule,ClaimBoundary
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,0.38,2159.1778920708553,959.0986051654342,-1.1910254976183645e-05,0.0386107594323697,0.0376925316688852,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,0.51,2283.860710742292,959.0986051657068,-1.1910254976183645e-05,0.043510788549327,0.0376925316689136,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,0.698,2464.171248513293,959.0986051645432,0.0,0.0505969845030808,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,0.706,2471.844037354612,959.0986051645432,0.0,0.050898524756432,0.0376925316689136,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,0.93,2686.682124911549,959.0986051657068,1.1910254976183645e-05,0.0593416518502662,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,0.934,2690.518519332209,959.0986051645432,0.0,0.0594924219769418,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,1.317,3057.853285110365,959.0986051645432,0.0,0.0739286616061316,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,1.321,3061.689679531025,959.0986051657068,-1.1910254976183645e-05,0.0740794317328072,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,1.48,3214.1863577522436,959.0986051645432,0.0,0.0800725442681628,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
QR_CRITERIA_3_REPRODUCTION_CANDIDATE,0,1.484,3218.022752172903,959.0986051657068,-1.1910254976183645e-05,0.0802233143948384,0.0376925316688959,local_criteria3_reproduction_candidate_bootstrap_200,registered_normalized_criteria3_plus_d_branch_derivative_regularization_no_K2_fit,source_native_reproduction_candidate_no_measurement_validation
