ProductID,RowID,z,mu,mu_sigma_diag,D_proxy_Mpc,D_proxy_sigma_diag_Mpc,IsCalibrator,UsedInSH0ESHF,Source,ClaimBoundary
PANTHEON_PLUS_SH0ES,21,0.0046,31.2476,0.558603,17.68181434139809,4.548579338730043,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,22,0.0046,31.1331,0.446882,16.77362101038393,3.451956963170554,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,23,0.0046,31.6525,0.564724,21.306240561135077,5.541007724489973,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,24,0.0046,31.2234,0.410577,17.485853126178615,3.306184820734782,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,25,0.0046,31.34,0.562589,18.450444190870115,4.780174457390317,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,26,0.0046,31.7635,0.574442,22.42367685223398,5.931966587234018,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,27,0.00515,31.4473,0.448264,19.374438417322423,3.999527336678136,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,28,0.00515,31.539,0.407028,20.210130740871875,3.7882540248476526,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,29,0.00458,31.6512,0.514401,21.29391285443253,5.044323850595502,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,30,0.00701,31.7282,0.501431,22.00929931893882,5.0823325769326,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,31,0.00489,31.9117,0.469628,24.000565550274025,5.19064278636403,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,32,0.00489,31.8985,0.483668,23.85511285950005,5.313424511389022,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,33,0.0066,31.6799,0.375913,21.533918941536786,3.727830036244035,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,34,0.0066,31.6292,0.385756,21.036964493428176,3.7371579024274575,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,35,0.00505,31.7403,0.491367,22.17544440805427,5.017923112769265,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,36,0.0054,32.1822,0.339643,27.170718255664664,4.249809585452905,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,37,0.00603,32.4685,0.487055,30.98054606170076,6.948847149037968,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,38,0.00596,31.9404,0.344335,24.294014580035515,3.852353579882726,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,39,0.00596,32.0666,0.343707,25.747750245208262,4.075429167207908,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,40,0.00596,31.9102,0.350249,23.95848144460209,3.864398244580876,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,41,0.00551,30.9079,0.524992,15.107534889971076,3.6525147278857513,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,42,0.00551,31.1857,0.452235,17.169340196282352,3.5757196497815382,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,43,0.00635,32.0667,0.32593,25.73895728006185,3.863322559165929,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,44,0.00635,32.0023,0.36156,24.986817745942876,4.1604184260557435,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,45,0.00635,32.0999,0.322811,26.135508186684998,3.8853035830795806,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,46,0.00635,32.0337,0.339166,25.350757975986493,3.9595783681169805,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,47,0.00552,32.0754,0.533991,25.863618569242245,6.360172702578759,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,48,0.00552,32.0843,0.537335,25.969840766743122,6.426286756969007,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,49,0.00552,32.0203,0.538159,25.21559885090713,6.249216615664177,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,50,0.00567,32.8333,0.562902,36.66101671776701,9.503486916079083,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,51,0.00548,32.4001,0.482567,30.036309001875942,6.6749784443898275,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,52,0.0055,32.4608,0.318474,30.887156249263544,4.529993637597864,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,53,0.0055,32.4338,0.32229,30.505484363011433,4.527624902010684,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,54,0.00801,31.7321,0.531169,22.026990243630042,5.388074160852525,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,55,0.00594,31.2217,0.420706,17.448894720874875,3.380588521534895,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,56,0.00592,32.3593,0.359446,29.464329119987415,4.877259871435497,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,57,0.00812,31.9733,0.415464,24.612048897550995,4.708980062726218,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,58,0.00727,32.1951,0.34053,27.281867833039097,4.27833870348572,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,59,0.00727,32.1729,0.371125,27.004373159833907,4.615300634271457,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,60,0.00727,32.2048,0.34795,27.404008948069887,4.39113334882532,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,61,0.00611,32.4405,0.439634,30.581200800705183,6.191437466070441,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,62,0.00703,32.3193,0.325586,28.894660188362874,4.332404496994772,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,63,0.00703,32.3327,0.348317,29.073518350234597,4.663564062255169,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,64,0.00703,32.3221,0.322655,28.93194237164649,4.298942885488089,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,65,0.00668,32.4423,0.300309,30.58923102879427,4.230411282578811,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,66,0.00668,32.4642,0.300269,30.89929421057626,4.272723030076359,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,67,0.00664,32.7943,0.289134,35.97375863172221,4.78994652782232,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,68,0.00664,32.7423,0.294759,35.12253196332698,4.767586432877853,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,69,0.00664,32.7685,0.292411,35.54887132084721,4.787019612243625,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,70,0.00722,32.3312,0.373843,29.0479614260046,5.000927939858555,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,71,0.00722,32.2998,0.396652,28.630943450696243,5.229871184103818,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,72,0.00769,32.6418,0.362719,33.49909320850302,5.595630658831094,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,73,0.00769,32.7164,0.317031,34.66993689900393,5.061747373284237,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,74,0.00769,32.6151,0.317457,33.08971687429184,4.8375296889460255,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,75,0.00788,32.7092,0.367554,34.548657227382854,5.847874052142497,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,76,0.00801,32.3711,0.371926,29.563453089865973,5.063576587809814,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,77,0.00801,32.7434,0.280148,35.092568751776895,4.527394825551977,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,78,0.00801,32.6707,0.286975,33.937133702214595,4.485025414788772,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,79,0.00867,32.4455,0.490787,30.573903875902804,6.910184304338201,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,80,0.0078,32.484,0.342662,31.147675819980762,4.915155654316562,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,81,0.00758,33.2138,0.462834,43.599394873654994,9.292902934672146,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,82,0.00775,32.521,0.465611,31.68452444628793,6.793852432712711,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,83,0.00775,32.6922,0.484865,34.283661084244265,7.655150145479033,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,84,0.00796,32.6928,0.359218,34.285990632020614,5.671794368134229,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,85,0.00861,32.852,0.318032,36.870305006388506,5.399993474659873,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,86,0.00773,32.7527,0.26758,35.252978194083255,4.3440533086368776,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,87,0.00812,32.7223,0.383433,34.74943672555785,6.1359659526869335,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,88,0.00841,32.3744,0.338325,29.5966704135088,4.611292077103128,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,89,0.00841,32.3945,0.331296,29.87190065328197,4.557479595623479,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,90,0.00841,32.335,0.337879,29.06450000744064,4.522408000662422,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,91,0.00931,32.4198,0.425219,30.195027108148807,5.912807906576256,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,92,0.00837,32.8616,0.327035,37.04248242429099,5.578789850858246,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,93,0.00853,32.799,0.368859,35.984144213949776,6.112477134153482,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,94,0.00853,32.7498,0.409525,35.17800275823655,6.634333236946871,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,95,0.00966,32.8914,0.286425,37.50635405369562,4.947222636930921,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,96,0.00966,32.8973,0.282867,37.608399276574296,4.899060670329501,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,97,0.00966,32.9159,0.285505,37.931922011465666,4.987285745111567,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,98,0.01029,32.3353,0.401367,29.01442349313643,5.362919677512252,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,99,0.00998,33.0399,0.268981,40.148306057564966,4.973183847210666,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,100,0.00998,33.2135,0.253629,43.48978154918552,5.079626964726482,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,101,0.00998,33.2309,0.251906,43.83966493515336,5.085708013953034,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,102,0.00998,33.2469,0.254885,44.163880511311575,5.183906843482906,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,103,0.01051,32.901,0.309548,37.640846733684604,5.365782578519729,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,104,0.01051,32.8654,0.334488,37.02877837297267,5.703817357356179,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,105,0.00957,32.8029,0.35789,36.01169499958814,5.935247193066441,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,106,0.00957,32.9165,0.372831,37.94578688336763,6.515102659151198,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,107,0.009,33.4753,0.372879,49.109875570536666,8.433006660649,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,108,0.0105,32.6457,0.409088,33.46599040084798,6.304724398571545,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,109,0.0105,32.7458,0.360296,35.04480777340446,5.814720005739955,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,110,0.0105,32.9015,0.334006,37.64988743988525,5.791134277891987,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,111,0.01042,32.7794,0.348547,35.59410408272479,5.7132746155799525,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,112,0.00979,32.9182,0.365223,37.96723185943575,6.385762149512072,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,113,0.00979,32.9674,0.341878,38.83729147512557,6.114567920248568,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,114,0.00921,33.3378,0.306294,46.08700168337609,6.500737486576064,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,115,0.00921,33.2253,0.299086,43.760115018615735,6.027264128754619,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,116,0.01042,33.2788,0.247952,44.797942300632826,5.115303026945202,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,117,0.0098,33.1236,0.317227,41.733483191689,6.096779132183027,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,118,0.00958,33.0869,0.343916,41.04301548625337,6.500358766757163,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,119,0.01049,33.3806,0.309009,46.94485262284196,6.6804357727775,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,120,0.01049,33.2931,0.27457,45.09080408754729,5.701468747224789,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,121,0.01048,33.1081,0.364668,41.40876498421334,6.954014908541736,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,122,0.00993,33.0683,0.324016,40.6788556250402,6.069890654120391,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,123,0.00993,33.1809,0.377969,42.843873354693166,7.457454166598183,1,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,124,0.0104,33.5709,0.314858,51.24914949464568,7.430996885279251,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,125,0.01238,33.7337,0.342487,55.131072745339516,8.695333004732666,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,126,0.01238,33.6369,0.29522,52.727410489990966,7.168493625172435,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,127,0.01096,33.8347,0.353909,57.83703588562372,9.42634474356739,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,128,0.01096,33.4336,0.283424,48.08238787362764,6.27578901807502,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,129,0.01096,33.4947,0.325172,49.454524157713834,7.405678496736947,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,130,0.01189,33.5833,0.281169,51.466744253306395,6.664074087030004,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
