RouteID,BootstrapIndex,z,H_D_proxy,H_D_prime_proxy,H_D_double_prime_proxy,FinitePrediction,ClaimBoundary
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,2,1.321,0.07363079882267848,0.03025273905937082,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,2,1.48,0.07844098433311701,0.03025273905937082,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,2,1.484,0.07856199528935447,0.03025273905937082,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,2,2.33,0.10415581253357457,0.03025273905937082,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,2,2.334,0.10427682348981201,0.03025273905937082,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,0.38,0.043993848085789586,0.012131328710441772,0.031924549047341697,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,0.51,0.045840683259204734,0.01628152011136177,0.031924549047341697,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,0.698,0.049465779674271924,0.02228333536808443,0.031924549047341697,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,0.706,0.04964506794279222,0.0225387317619777,0.03192454941081383,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,0.93,0.055494666948759465,0.029689830791291092,0.03192454922907777,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,0.934,0.05561368166831853,0.029817528988237727,0.031924549047341697,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,1.317,0.06937528537239739,0.042044631346388486,0.03192454868386956,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,1.321,0.06954371929417678,0.042172329543317365,0.031924549047341697,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,1.48,0.07665266195620787,0.04724833287213697,0.03192454941081383,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,1.484,0.07684191068409041,0.04737603106910136,0.03192454941081383,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,2.33,0.1283464883097512,0.07438419972440659,0.03192454941081383,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,3,2.334,0.12864428050504279,0.07451189792137097,0.03192454868386956,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,0.38,0.04095300854194502,0.03430547749996364,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,0.51,0.04541272061694041,0.03430547749997338,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,0.698,0.051862150386933745,0.03430547749997338,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,0.706,0.05213659420693346,0.03430547749997338,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,0.93,0.05982102116692552,0.03430547749997338,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,0.934,0.05995824307692538,0.03430547749997338,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,1.317,0.07309724095941178,0.03430547749997338,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,1.321,0.07323446286941164,0.03430547749993787,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,1.48,0.078689033791906,0.03430547749997338,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,1.484,0.07882625570190586,0.03430547749993787,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,2.33,0.10784868966687586,0.03430547749993787,7.269442734487088e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,4,2.334,0.10798591157687573,0.03430547749997338,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,0.38,0.04505142473986589,0.03004559333112917,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,0.51,0.04895735187291221,0.030045593331119953,1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,0.698,0.054605923419163815,0.030045593331137706,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,0.706,0.05484628816581282,0.030045593331119953,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,0.93,0.06157650107198495,0.030045593331119953,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,0.934,0.06169668344530945,0.030045593331119953,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,1.317,0.07320414569113054,0.030045593331102197,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,1.321,0.07332432806445503,0.030045593331137706,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,1.48,0.078101577404104,0.030045593331102197,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,1.484,0.0782217597774285,0.030045593331137706,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,2.33,0.10364033173556073,0.030045593331102197,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,5,2.334,0.10376051410888523,0.030045593331137706,-7.269442734487088e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,0.38,0.035994754319299604,0.04030555239521527,1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,0.51,0.04123447613067771,0.040305552395208964,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,0.698,0.04881191998097836,0.040305552395208964,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,0.706,0.049134364400140094,0.04030555239522672,1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,0.93,0.05816280813666854,0.04030555239522672,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,0.934,0.0583240303462494,0.040305552395208964,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,1.317,0.07376105691361722,0.040305552395208964,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,1.321,0.07392227912319808,0.040305552395208964,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,1.48,0.08033086195403746,0.040305552395208964,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,1.484,0.08049208416361833,0.04030555239524448,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,2.33,0.11459058148997125,0.04030555239524448,7.269442734487088e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,6,2.334,0.11475180369955214,0.040305552395208964,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,0.38,0.03879751180950373,0.03793607390953927,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,0.51,0.04372920141774311,0.03793607390953229,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,0.698,0.05086118331273547,0.03793607390953229,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,0.706,0.05116467190401173,0.03793607390953229,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,0.93,0.0596623524597473,0.03793607390953229,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,0.934,0.05981409675538543,0.03793607390953229,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,1.317,0.07434361306273686,0.03793607390953229,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,1.321,0.074495357358375,0.037936073909567804,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,1.48,0.08052719310999086,0.037936073909567804,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,1.484,0.08067893740562901,0.03793607390953229,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,2.33,0.11277285593309457,0.037936073909567804,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,7,2.334,0.1129246002287327,0.037936073909567804,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,0.38,0.04559659977479985,0.029528411668836435,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,0.51,0.04943529329174745,0.029528411668827068,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,0.698,0.05498663468548705,0.029528411668827068,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,0.706,0.055222861978837676,0.029528411668827068,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,0.93,0.061837226192655075,0.029528411668827068,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,0.934,0.06195533983933039,0.029528411668827068,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,1.317,0.07326472150849138,0.029528411668827068,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,1.321,0.07338283515516669,0.029528411668827068,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,1.48,0.0780778526105103,0.029528411668827068,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,1.484,0.07819596625718561,0.029528411668827068,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,2.33,0.10317700252901382,0.029528411668827068,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,8,2.334,0.10329511617568914,0.029528411668827068,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,0.38,0.03890879270990827,0.0352388403687182,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,0.51,0.04348984195784177,0.035238840368728215,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,0.698,0.05011474394716099,0.03523884036871046,-1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,0.706,0.050396654670110744,0.03523884036871046,1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,0.93,0.05829015491270386,0.035238840368728215,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,0.934,0.05843111027417874,0.035238840368728215,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,1.317,0.07192758613539821,0.035238840368728215,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,1.321,0.07206854149687308,0.0352388403686927,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,1.48,0.07767151711549945,0.03523884036876372,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,1.484,0.07781247247697433,0.0352388403686927,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,2.33,0.10762453142891082,0.0352388403686927,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,9,2.334,0.1077654867903857,0.03523884036876372,7.269442734487088e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,0.38,0.04774713092844329,0.026980100810226924,1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,0.51,0.051254544033770735,0.026980100810216835,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,0.698,0.05632680298609041,0.026980100810216835,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,0.706,0.0565426437925721,0.026980100810199078,1.817360683621772e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,0.93,0.06258618637405938,0.026980100810216835,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,0.934,0.06269410677730022,0.02698010081018132,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,1.317,0.07302748538761106,0.02698010081018132,3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,1.321,0.07313540579085191,0.026980100810216835,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,1.48,0.07742524181967547,0.026980100810216835,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,1.484,0.07753316222291631,0.026980100810216835,0.0,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,2.33,0.10035832750835488,0.026980100810216835,-7.269442734487088e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
H_BRANCH_NORMALIZED_CRITERIA3_BOOTSTRAP_200_V1,10,2.334,0.10046624791159572,0.02698010081018132,-3.634721367243544e-10,True,h_branch_normalized_criteria3_bootstrap_200_no_measurement_validation
