FamilyID,SampleID,z,D,D_prime,D_double_prime,H_D,H_D_prime,Source,SelectionRule,ClaimBoundary
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,0.38,1393.0376168337575,3243.974225733251,-2046.11005514574,0.0395793595050559,0.0367008562208757,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,0.51,1796.5955697863392,2993.724840352862,-1821.5716982229378,0.0443523887286584,0.0367008562208684,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,0.698,2329.9382316609103,2682.6246496703016,-1478.0715787457812,0.0508884049613123,0.0367008562208684,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,0.706,2351.7807422458254,2670.3378149988475,-1463.4322436679802,0.0511876377557842,0.0367008562208861,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,0.93,2915.795936851779,2386.4118272741007,-1095.6878496404665,0.0597200054114817,0.0367008562208861,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,0.934,2925.420508115278,2381.9272097549265,-1089.8242771834575,0.0598746212071951,0.0367008562208773,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,1.317,3767.7243287509114,2034.6648889601279,-829.7074587155215,0.0738272798750494,0.0372863824209942,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,1.321,3775.8514931891177,2031.355472145553,-830.7591049963941,0.0739771457790188,0.0372863824209764,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,1.48,4087.9948454690184,1891.6432738833976,-954.3562667012125,0.0796758763354243,0.0372863824209942,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,1.484,4095.548202284155,1887.8193047754703,-959.7449382377264,0.0798103856244553,0.0372863824209942,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,2.33,5040.363611203149,42.086036545697425,-4862.82968483144,0.1117808200553079,0.0372863824209409,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,0,2.334,5040.363611203149,42.086036545697425,-4862.82968483144,0.1119306859592773,0.0372863824209764,D_branch_from_derivative_pilot_H_branch_from_normalized_pysr_bootstrap_smoke,hybrid_smoke_no_K2_fit_no_K1_refit,normalized_pysr_backreaction_smoke_null_no_measurement_validation
