RouteID,z,H_D_proxy,H_D_prime_proxy,H_D_double_prime_proxy,TrainingTarget_Hrs_over_c_proxy,TrainingSigma,Residual,ResidualOverSigma,SelectionRole,Source,ClaimBoundary
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.38,0.04001376005503983,0.13544709884908906,-5.265995834022307,0.0400304231215723,0.00093261703922,1.666306653247407e-05,0.017866997740476977,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.51,0.04607438024440871,0.02471509538361424,-0.05887179552512401,0.0476644423260247,0.001385858427973,0.001590062081615995,1.1473481342114213,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.51,0.04607438024440871,0.02471509538361424,-0.05887179552512401,0.0457394882036501,0.0008972357572759,-0.0003348920407586081,-0.3732486562677515,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.51,0.04607438024440871,0.02471509538361424,-0.05887179552512401,0.0448088900837926,0.0009677772559209,-0.0012654901606161048,-1.3076254405378773,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.51,0.04607438024440871,0.02471509538361424,-0.05887179552512401,0.0476568406964878,0.0013870327730329,0.0015824604520790903,1.1408962231071629,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.698,0.05056090585176848,0.025080586771675215,0.021728519172512152,0.0517437648763324,0.0012557086684776,0.0011828590245639217,0.941985234519405,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.706,0.05076224939037686,0.025255721711437553,0.02204612894023283,0.0498039487727161,0.0014767416666015,-0.0009583006176607581,-0.6489290844390837,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.706,0.05076224939037686,0.025255721711437553,0.02204612894023283,0.049800796812749,0.0014880716179108,-0.0009614525776278568,-0.6461063876600928,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.706,0.05076224939037686,0.025255721711437553,0.02204612894023283,0.0513997456816655,0.0008820625400322,0.0006374962912886403,0.7227336638345034,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.93,0.05699279709633269,0.03034639594049545,0.02181018518260779,0.0559284116331096,0.0010947955297308,-0.0010643854632230929,-0.972223062953879,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.93,0.05699279709633269,0.03034639594049545,0.02181018518260779,0.0559405220052442,0.0010837453214216,-0.0010522750910884893,-0.9709615998232595,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
PYSR_CRITERIA_SET_3_STRUCTURED_NONCONSTANT_DIAGNOSTIC_V1,0.934,0.05711435701295918,0.030433524901108133,0.021754245003405226,0.0566845395135975,0.0006459795046102,-0.00042981749936168295,-0.6653732762327274,BEST_NONCONSTANT_DIAGNOSTIC_NOT_A_LOCKED_SELECTION,data/physical_nulls/backreaction_reproduction/source_native_training_bao_hd_proxy.csv,pysr_criteria3_structured_smoke_no_measurement_validation
