FamilyID,SampleID,z,Omega_R_plus_3Omega_Q,ClaimBoundary
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,0.93,0.5389807353977514,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,0.934,0.5383732555333129,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,1.317,0.2973023395189928,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,1.321,0.2907645778898064,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,1.48,-0.0949663581922204,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,1.484,-0.10845056203730503,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,2.33,-10.667172902621422,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,2,2.334,-10.69285709640861,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,0.38,0.03084418588638115,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,0.51,-0.07441072540774307,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,0.698,-0.06903930464470259,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,0.706,-0.06638893757652552,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,0.93,0.0395572701037975,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,0.934,0.04167058917514693,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,1.317,-0.02495282369645984,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,1.321,-0.03021456961954412,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,1.48,-0.36917885821875945,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,1.484,-0.3815609799926172,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,2.33,-10.67200394556,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,3,2.334,-10.697687752288735,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,0.38,1.6630929732007518,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,0.51,1.0676119485441515,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,0.698,0.700618703852656,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,0.706,0.6919383199282181,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,0.93,0.574404347227152,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,0.934,0.5735792243207369,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,1.317,0.31891866333964397,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,1.321,0.31228511462618913,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,1.48,-0.07690059629722293,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,1.484,-0.0904647852814653,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,2.33,-10.666874385008201,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,4,2.334,-10.692558668769637,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,0.38,1.6608129566279486,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,0.51,1.066084119122085,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,0.698,0.6996388204381068,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,0.706,0.6909746397788055,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,0.93,0.5737544979408339,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,0.934,0.5729333971067032,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,1.317,0.3185235097865161,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,1.321,0.3118917235874844,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,1.48,-0.07723048103188879,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,1.484,-0.0907932012988768,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,2.33,-10.666879815464592,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,5,2.334,-10.692564097520593,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,0.38,-0.25765629823567826,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,0.51,-0.28684132381575317,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,0.698,-0.2209265772874806,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,0.706,-0.2163712234784791,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,0.93,-0.0721024913343567,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,0.934,-0.06946974778191654,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,1.317,-0.10178471313835066,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,1.321,-0.10678430802418674,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,1.48,-0.43593939454499314,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,1.484,-0.4480850209838079,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,2.33,-10.673272359149916,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,6,2.334,-10.698956398098096,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,0.38,1.6567292394953594,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,0.51,1.063347186084523,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,0.698,0.6978831530822139,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,0.706,0.6892479926675029,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,0.93,0.5725899669934252,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,0.934,0.5717760709720934,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,1.317,0.3178152635587456,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,1.321,0.31118663529893087,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,1.48,-0.07782177771676389,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,1.484,-0.09138186616539581,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,2.33,-10.666889551105667,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,7,2.334,-10.692573830110645,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,0.38,1.4482510609645385,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,0.51,0.922849536241266,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,0.698,0.6072071416691783,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,0.706,0.6000510590255985,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,0.93,0.5121127363413994,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,0.934,0.5116681567473472,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,1.317,0.2808025253056491,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,1.321,0.2743370161458907,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,1.48,-0.10878332202478719,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,1.484,-0.12220696730271101,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,2.33,-10.667402770292838,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,8,2.334,-10.693086900035578,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,0.38,-1.5482324178233293,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,0.51,-0.9347462915114915,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,0.698,-0.30532802415853033,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,0.706,-0.2824719092302869,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,0.93,0.2587415974360585,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,0.934,0.2668434099774651,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,1.317,0.5983560942156089,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,1.321,0.5957553148205244,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,1.48,0.33969533592600953,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,1.484,0.3288116594439067,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,2.33,-10.644273702209821,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,9,2.334,-10.669894412700636,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,0.38,1.3714215116917807,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,0.51,0.8706866739308731,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,0.698,0.5732643917066054,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,0.706,0.5666520025672145,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,0.93,0.4893054751990167,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,0.934,0.4889977018307969,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,1.317,0.26672519852668136,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,1.321,0.2603207436815883,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,1.48,-0.12059043160475032,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,1.484,-0.13396274991615806,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,2.33,-10.667600280086155,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,10,2.334,-10.693284358440769,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,0.38,1.2616999942232567,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,0.51,0.79582799179414,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,0.698,0.5242879527362244,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,0.706,0.5184504903428426,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,0.93,0.45623280774696434,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,0.934,0.4561210117998798,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,1.317,0.2461945615069473,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,1.321,0.23987817525669497,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,1.48,-0.1378411565583999,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,1.484,-0.15113918402039864,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,2.33,-10.667890655642292,normalized_pysr_backreaction_smoke_null_no_measurement_validation
NORMALIZED_PYSR_H_BRANCH_DERIVATIVE_PILOT_D_BRANCH,11,2.334,-10.693574664557573,normalized_pysr_backreaction_smoke_null_no_measurement_validation
