FamilyID,BootstrapIndex,z,Omega_R_plus_3Omega_Q,ClaimBoundary
LOCAL_LOW_COMPLEXITY_TERCILE,63,0.93,1.3708590564022383,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,0.934,1.3695645010909512,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,1.317,1.276459016689812,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,1.321,1.2757287266635222,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,1.48,1.2494758786138942,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,1.484,1.2488784765016667,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,2.33,1.164752305932874,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,63,2.334,1.1644877458075917,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,0.38,1.6655752687922436,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,0.51,1.5540409791713734,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,0.698,1.4450105128781887,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,0.706,1.4412939072076216,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,0.93,1.3572780911576674,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,0.934,1.356061581918866,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,1.317,1.2680877207648977,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,1.321,1.2673938966385156,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,1.48,1.242406978007046,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,1.484,1.2418374627152045,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,2.33,1.161182105839654,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,69,2.334,1.1609269747871849,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,0.38,1.822870459879482,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,0.51,1.6883266866379714,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,0.698,1.556383869166384,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,0.706,1.551875625386313,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,0.93,1.4497031007445353,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,0.934,1.4482194806323005,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,1.317,1.3404889499831136,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,1.321,1.3396352677323697,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,1.48,1.3088410020401704,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,1.484,1.3081378136446393,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,2.33,1.2078794430466633,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,72,2.334,1.207559708902804,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,0.38,1.5725096068204132,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,0.51,1.483886911644534,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,0.698,1.3948054672525503,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,0.706,1.391724142631665,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,0.93,1.3212445001910713,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,0.934,1.3202120671821855,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,1.317,1.2445992711680167,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,1.321,1.243995222794878,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,1.48,1.222156968795221,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,1.484,1.221657287071148,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,2.33,1.149969105559567,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,75,2.334,1.1497393349985372,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,0.38,1.9686497541308623,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,0.51,1.8081637124202952,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,0.698,1.651854100456928,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,0.706,1.646530771519262,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,0.93,1.5261701407640815,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,0.934,1.5244261991201076,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,1.317,1.3980491560019246,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,1.321,1.3970494825836244,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,1.48,1.361007336121316,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,1.484,1.3601847291665898,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,2.33,1.243016895348208,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,78,2.334,1.2426434950134353,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,0.38,0.5815799804331868,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,0.51,0.5917180624062082,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,0.698,0.6069631231892024,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,0.706,0.6076136516437542,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,0.93,0.6255696417430254,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,0.934,0.6258837821104367,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,1.317,0.654478563448858,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,1.321,0.6547605123060232,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,1.48,0.6656782866599535,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,1.484,0.6659457279281605,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,2.33,0.7151389891847579,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,86,2.334,0.7153399430309038,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,0.38,2.046270615202212,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,0.51,1.859103225682394,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,0.698,1.6821660354958459,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,0.706,1.676231616705529,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,0.93,1.543643185502097,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,0.934,1.5417443219176359,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,1.317,1.4058275407799503,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,1.321,1.4047656958669033,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,1.48,1.366619972716686,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,1.484,1.365752501076509,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,2.33,1.2436506573240633,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,89,2.334,1.243266273493353,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,0.38,0.8673016656710639,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,0.51,0.8653268195406625,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,0.698,0.8658614538546258,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,0.706,0.8659418696834505,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,0.93,0.8693175899236196,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,0.934,0.8693924005076447,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,1.317,0.8775731433114861,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,1.321,0.8776638856820699,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,1.48,0.8812806510368992,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,1.484,0.8813715040001671,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,2.33,0.8991598962172165,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,93,2.334,0.8992353308241089,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,0.38,1.7368091076708343,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,0.51,1.6109592156847703,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,0.698,1.4890326769480458,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,0.706,1.4848948558005788,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,0.93,1.3916653590651142,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,0.934,1.3903196570115925,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,1.317,1.2932998880750024,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,1.321,1.2925369338961827,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,1.48,1.2650819931221962,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,1.484,1.2644566206833006,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,2.33,1.1760907248069372,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,94,2.334,1.1758118160502795,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,0.38,1.7692546049118223,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,0.51,1.6306735010542406,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,0.698,1.49892399985314,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,0.706,1.494496923781573,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,0.93,1.3955389791220636,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,0.934,1.3941218598427354,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,1.317,1.2928353351973534,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,1.321,1.292045899441648,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,1.48,1.263717567008466,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,1.484,1.2630740477366884,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,2.33,1.1729999945784424,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,97,2.334,1.172718485273383,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,0.38,1.3128774028482861,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,0.51,1.2617388268191974,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,0.698,1.2101455124805578,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,0.706,1.2083614971037702,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,0.93,1.1676596497288914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,0.934,1.16706573409441,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,1.317,1.1239020473468975,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,1.321,1.123560713180923,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,1.48,1.11127209065403,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,1.484,1.1109921405753778,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,2.33,1.0716108307588401,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,100,2.334,1.0714877239866292,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,0.38,2.0511105110813674,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,0.51,1.8426520896905632,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,0.698,1.6532668197221345,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,0.706,1.6470438090173776,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,0.93,1.5102099281010006,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,0.934,1.5082812080230037,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,1.317,1.372560898266095,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,1.321,1.371519088026751,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,1.48,1.3342925834544381,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,1.484,1.333450499632302,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,2.33,1.2170355797558177,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,101,2.334,1.2166760658037448,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,0.38,1.5679354333017044,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,0.51,1.4714917195944075,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,0.698,1.3771161759179875,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,0.706,1.3738995093048316,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,0.93,1.3012377846793992,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,0.934,1.3001868238843628,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,1.317,1.224344147323244,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,1.321,1.2237475851444077,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,1.48,1.2022895030862655,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,1.484,1.2018009242436691,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,2.33,1.132969029441042,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,110,2.334,1.1327528193455616,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,0.38,1.8937633430475451,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,0.51,1.725702582976022,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,0.698,1.56908185657683,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,0.706,1.563870724943776,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,0.93,1.4482356029497538,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,0.934,1.4465912365036275,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,1.317,1.3298780653147866,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,1.321,1.3289745629799157,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,1.48,1.2966128998461104,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,1.484,1.2958791609861773,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,2.33,1.1937346001438252,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,111,2.334,1.1934169887351602,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,0.38,0.6776804898708526,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,0.51,0.6859866147953557,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,0.698,0.6987164295978012,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,0.706,0.6992625198521982,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,0.93,0.7143601856394903,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,0.934,0.7146243468424077,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,1.317,0.7385886629087103,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,1.321,0.7388238642278864,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,1.48,0.7479091431121426,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,1.484,0.7481311115002826,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,2.33,0.7884626118951755,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,115,2.334,0.788625222707182,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,0.38,1.7069827112950169,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,0.51,1.5994596672401236,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,0.698,1.4912006469931218,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,0.706,1.4874507269668673,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,0.93,1.401533980519012,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,0.934,1.4002730457219486,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,1.317,1.3076615011821937,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,1.321,1.3069191463669734,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,1.48,1.280050938300058,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,1.484,1.2794353742764548,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,2.33,1.1906877970989602,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,117,2.334,1.190401692804285,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,0.38,1.7740857752793744,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,0.51,1.6295587076085907,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,0.698,1.4938148407890226,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,0.706,1.4892828824830675,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,0.93,1.3885073607030525,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,0.934,1.3870718281066599,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,1.317,1.2850705798596977,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,1.321,1.2842805339038743,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,1.48,1.25598452076345,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,1.484,1.2553431479482022,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,2.33,1.166167766149116,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,118,2.334,1.1658911788880775,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,0.38,2.084921892689232,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,0.51,1.8881580521859063,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,0.698,1.7032475487841494,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,0.706,1.6970640665187602,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,0.93,1.5592184255860024,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,0.934,1.5572485478917129,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,1.317,1.4165573044714126,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,1.321,1.4154605170968848,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,1.48,1.376085061169918,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,1.484,1.37519017686404,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,2.33,1.2494721228867824,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,121,2.334,1.2490771090214143,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,0.38,1.6534227746333952,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,0.51,1.5496331448401572,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,0.698,1.4464201105108982,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,0.706,1.4428693071072598,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,0.93,1.3619898495737717,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,0.934,1.3608098543934914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,1.317,1.2747384799975023,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,1.321,1.2740535640488213,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,1.48,1.249319873401847,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_LOW_COMPLEXITY_TERCILE,126,1.484,1.2487545499139336,source_native_reproduction_family_exports_no_measurement_validation
