FamilyID,SampleID,z,D,D_prime,D_double_prime,H_D,H_D_prime,Source,SelectionRule,ClaimBoundary
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,0.38,1484.241106389447,2363.3202363560695,-5.955127488091822e-06,0.0395793595050559,0.0367008562208757,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,0.51,1801.492779731736,2363.3202363552864,-2.977563744045911e-06,0.0443523887286584,0.0367008562208684,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,0.698,2260.4214075259147,2363.3202363549954,0.0,0.0508884049613123,0.0367008562208684,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,0.706,2279.234862083555,2363.3202363555774,-1.1910254976183645e-05,0.0511876377557842,0.0367008562208861,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,0.93,2804.49133233327,2363.3202363555774,0.0,0.0597200054114817,0.0367008562208861,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,0.934,2813.8063129198003,2363.3202363555774,5.955127488091822e-06,0.0598746212071951,0.0367008562208773,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,1.317,3716.1124539233606,2327.36542678479,-5.955127488091822e-06,0.0738272798750494,0.0372863824209942,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,1.321,3725.51918120218,2327.3654267853717,-1.1910254976183645e-05,0.0739771457790188,0.0372863824209764,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,1.48,4099.436590535289,2327.3654267853717,0.0,0.0796758763354243,0.0372863824209942,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,1.484,4108.8433178141095,2327.3654267836264,0.0,0.0798103856244553,0.0372863824209942,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,2.33,6035.86153693517,2327.3654267836264,0.0,0.1117808200553079,0.0372863824209409,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,0,2.334,6045.170998642308,2327.36542678479,0.0,0.1119306859592773,0.0372863824209764,D_derivative_regularized_and_H_from_normalized_pysr_bootstrap_smoke,regularized_full_normalized_pysr_smoke_no_K2_fit_no_K1_refit,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
