RouteID,BootstrapIndex,z,H_D_proxy,H_D_prime_proxy,H_D_double_prime_proxy,FinitePrediction,ClaimBoundary
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,0.698,0.055972447761053326,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,0.706,0.05621231188334132,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,0.93,0.062928507307405,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,0.934,0.063048439368549,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,1.317,0.07453193422308645,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,1.321,0.07465186628423044,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,1.48,0.07941916571470423,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,1.484,0.07953909777584821,0.029983015286030652,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,2.33,0.10490472870780301,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,1,2.334,0.10502466076894701,0.029983015285995143,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,0.38,0.038508588936760894,0.03766132275518712,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,0.51,0.04340456089493479,0.03766132275518006,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,0.698,0.05048488957290934,0.03766132275519782,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,0.706,0.050786180154950816,0.037661322755162305,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,0.93,0.059222316452111984,0.03766132275518006,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,0.934,0.059372961743132724,0.03766132275519782,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,1.317,0.07379724835836811,0.03766132275518006,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,1.321,0.07394789364938885,0.03766132275518006,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,1.48,0.07993604396746307,0.037661322755215575,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,1.484,0.0800866892584838,0.03766132275518006,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,2.33,0.1119481683093693,0.037661322755215575,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,2,2.334,0.11209881360039003,0.03766132275518006,7.269442734487088e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,0.38,0.04545891361890672,0.028989005039364746,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,0.51,0.04922748427402489,0.028989005039355226,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,0.698,0.054677417221426536,0.028989005039355226,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,0.706,0.054909329261741496,0.028989005039372982,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,0.93,0.061402866390560494,0.02898900503939074,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,0.934,0.061518822410717974,0.028989005039372982,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,1.317,0.07262161134079687,0.02898900503939074,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,1.321,0.07273756736095435,0.028989005039355226,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,1.48,0.07734681916221427,0.02898900503939074,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,1.484,0.07746277518237174,0.02898900503939074,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,2.33,0.10198747344567918,0.028989005039355226,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,3,2.334,0.10210342946583667,0.02898900503939074,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,0.38,0.03840883185345653,0.038629782450994805,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,0.51,0.04343070357208323,0.03862978245097027,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,0.698,0.050693102672866454,0.03862978245097027,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,0.706,0.05100214093247425,0.03862978245097027,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,0.93,0.05965521220149256,0.038629782450988026,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,0.934,0.05980973133129646,0.03862978245097027,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,1.317,0.07460493801001972,0.03862978245097027,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,1.321,0.07475945713982363,0.03862978245097027,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,1.48,0.08090159254952858,0.03862978245097027,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,1.484,0.0810561116793325,0.03862978245097027,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,2.33,0.11373690763285699,0.03862978245097027,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,4,2.334,0.1138914267626609,0.03862978245097027,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,0.38,0.03823393265614554,0.038434220263968186,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,0.51,0.043230381290461514,0.03843422026397911,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,0.698,0.050456014700087676,0.03843422026396135,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,0.706,0.05076348846219943,0.03843422026396135,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,0.93,0.05937275380132849,0.03843422026397911,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,0.934,0.059526490682384366,0.03843422026396135,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,1.317,0.07424679704348448,0.03843422026396135,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,1.321,0.07440053392454035,0.03843422026396135,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,1.48,0.08051157494651143,0.03843422026396135,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,1.484,0.0806653118275673,0.03843422026396135,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,2.33,0.11318066217088507,0.03843422026396135,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,5,2.334,0.11333439905194094,0.038434220263996864,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,0.38,0.047265105646215756,0.027066025078343332,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,0.51,0.050783688906401094,0.02706602507835102,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,0.698,0.055872101621130654,0.02706602507835102,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,0.706,0.05608862982175744,0.02706602507835102,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,0.93,0.06215141943930756,0.027066025078333264,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,0.934,0.06225968353962096,0.02706602507835102,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,1.317,0.07262597114462853,0.02706602507835102,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,1.321,0.07273423524494192,0.02706602507835102,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,1.48,0.07703773323239937,0.02706602507835102,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,1.484,0.07714599733271277,0.02706602507835102,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,2.33,0.1000438545489958,0.02706602507835102,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,6,2.334,0.10015211864930919,0.02706602507835102,3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,0.38,0.0385118351483016,0.038678115405775454,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,0.51,0.04353999015105069,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,0.698,0.050811475847334,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,0.706,0.0511209007705801,0.03867811540575093,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,0.93,0.059784798621470854,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,0.934,0.0599395110830939,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,1.317,0.07475322928350085,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,1.321,0.0749079417451239,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,1.48,0.08105776209464009,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,1.484,0.08121247455626314,0.03867811540576869,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,2.33,0.11393416018953803,0.03867811540576869,7.269442734487088e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,7,2.334,0.11408887265116108,0.03867811540576869,7.269442734487088e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,0.38,0.038933794803659307,0.037271629229547444,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,0.51,0.04377910660349846,0.03727162922952252,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,0.698,0.05078617289865045,0.03727162922952252,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,0.706,0.0510843459324867,0.037271629229540276,1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,0.93,0.059433190879901864,0.037271629229540276,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,0.934,0.05958227739681999,0.037271629229540276,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,1.317,0.07385731139173071,0.03727162922955803,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,1.321,0.07400639790864884,0.03727162922952252,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,1.48,0.07993258695614441,0.03727162922955803,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,1.484,0.08008167347306254,0.03727162922955803,-3.634721367243544e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,2.33,0.11161347180124653,0.0372716292294515,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,8,2.334,0.11176255831816467,0.03727162922952252,-7.269442734487088e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,0.38,0.04414035040804994,0.012431284561498229,0.032713906938748025,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,0.51,0.04603284991300595,0.016684092437811538,0.032713906938748025,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,0.698,0.0497475794512387,0.022834306905080457,0.03271390657527589,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,0.706,0.0499313007514951,0.02309601815902606,0.03271390675701196,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,0.93,0.05592553531142767,0.030423933268970294,0.03271390675701196,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,0.934,0.05604749275575742,0.030554788895916462,0.03271390657527589,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,1.317,0.07014936203584589,0.043084215177632286,0.03271390657527589,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,1.321,0.07032196060781042,0.043215070804631724,0.03271390657527589,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,1.48,0.07760667700390118,0.048416581976367806,0.032713906938748025,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,1.484,0.07780060504306072,0.04854743760336724,0.032713906938748025,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,2.33,0.13057867049396193,0.07622340270607737,0.03271390548485948,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,9,2.334,0.13088382581604022,0.07635425833307681,0.032713906938748025,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,10,0.38,0.03968275139630631,0.03730113561243759,-1.817360683621772e-10,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
SOURCE_NATIVE_NORMALIZED_CRITERIA3_BOOTSTRAP_SMOKE_V1,10,0.51,0.04453189902592289,0.03730113561243043,0.0,True,source_native_normalized_criteria3_bootstrap_smoke_no_measurement_validation
